t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
4.559,3.4,-6.37989,-1.07144,0.0706322,-0.0165739,-0.0184878,0.804232,-0.716323,-0.840235,0.850777,0.00902482,3.13933,-1.76101,1.93794,-3.47762,3.50607,0.42083,-0.395097,163.777,2.93604,-4.41705,4.50409,-1.14245,0.55317,-1.06773,-7.66582,0.530715,-7.68153,-2.71764,-4.78016,-1.10101,-7.15414,0.328758,-7.20537,-2.44205,0.0128078,0.423551,-0.46613,0.0687765,-0.0715427,-0.149713,-0.0202903,2.09416,-0.718125,-1.75872,0.852441,-0.0155238,3.13752,1.20831,1.93613,-1.07375,3.50638,-0.0142988,-0.396899,-0.015411,1.00582,-0.1717,-1.25654,1.24979,21.1404,9.04302,-18.0352,11.0871,-39.5301,-5.60046,11.1871,-12.768,8.89545,-1.97502,-0.000124996,0.000258356,-1.13152,46.7976,-54.3838,21.4079,0,46.1983,-25.3793,14.2493,-4.97378,5.63306,-2.12842,-0.00930683,0.00300676,-2.01364,0.20069,0.0236074,0.191391,-0.109315,1.54107,0.793308,0.039517,3.05628,2.62164,5.52651,8.88783,5.3452,0.371203,0.334659,0.223371,-6.37999,-0.999892,-0.0715427,0,424,8.67362e-19,-3.46945e-18,3.46945e-18,-3.36103e-18,3.46945e-17,8.32667e-17,7.52707e-17,1.76942e-15,-1.73299e-15,-1.11022e-15,0,-0.416194,-0.285805,0.781325,-0.00312557,3.14159,2.18549,-0.278505,3.53009,-0.00285975,-0.392699,3.20588,-0.560141,4.47448,0.405317,0.523599,0,0,0,0.0685936,-0.0202903,-0.718125,0.852441,3.13752,1.93613,3.50638,-0.396899,2.93424,4.50413,0.547489,0.00180253
4.568,3.41,-6.37978,-1.07176,0.0708699,-0.0168297,-0.0187577,0.80304,-0.714889,-0.841631,0.851993,0.00884801,3.13933,-1.76061,1.93792,-3.47756,3.50606,0.420872,-0.395098,163.867,2.93597,-4.39453,4.50158,-1.14135,0.554695,-1.06788,-7.66534,0.530598,-7.68183,-2.71766,-4.78006,-1.10177,-7.15365,0.328647,-7.20563,-2.44215,0.0126265,0.42359,-0.447645,0.0690142,-0.0718634,-0.150684,-0.0205602,2.10659,-0.716691,-1.77241,0.853685,-0.0155375,3.13752,1.20342,1.93612,-1.075,3.50636,-0.0143074,-0.396899,-0.015412,1.00586,-0.172899,-1.25657,1.24977,21.238,9.03187,-18.0132,11.0825,-39.8761,-5.60883,11.2043,-12.7973,8.93487,-1.98652,-0.000129522,0.000268017,-1.12933,46.7583,-54.4538,21.4107,0,46.3188,-25.3593,14.2767,-4.97612,5.63329,-2.13112,-0.00923728,0.00298039,-2.01374,0.200695,0.023769,0.192796,-0.119216,1.52722,0.775928,0.0400622,3.0603,2.62534,8.99998,11.1329,5.45682,0.372308,0.334675,0.317037,-6.37999,-0.999892,-0.0718634,0,424,-1.73472e-18,0,-3.03577e-18,4.43439e-17,1.38778e-17,2.77556e-17,1.9597e-17,2.05391e-15,-2.00534e-15,-1.33227e-15,0,-0.413842,-0.289041,0.781327,-0.00312967,3.14159,2.18546,-0.278817,3.53009,-0.00286148,-0.392699,3.20584,-1.11034,4.47436,0.576672,0.523599,0,0,0,0.0688297,-0.0205602,-0.716691,0.853685,3.13752,1.93612,3.50636,-0.396899,2.93417,4.50406,0.547374,0.00180253
4.579,3.42,-6.37966,-1.07207,0.0711092,-0.0170631,-0.0190043,0.801773,-0.713551,-0.842909,0.853114,0.00869335,3.13934,-1.76021,1.93791,-3.47752,3.50604,0.420907,-0.395097,164.06,2.93592,-4.33552,4.49769,-1.12595,0.557413,-1.06804,-7.66487,0.530471,-7.68207,-2.71774,-4.77995,-1.10247,-7.15318,0.328524,-7.20584,-2.44226,0.0124597,0.42362,-0.395241,0.0692494,-0.0721769,-0.151601,-0.0208111,2.11623,-0.715357,-1.78296,0.854822,-0.0155574,3.13753,1.19981,1.9361,-1.07663,3.50635,-0.014319,-0.396903,-0.0154141,1.00589,-0.174029,-1.2566,1.24976,21.3086,9.02011,-17.99,11.0743,-40.1485,-5.6149,11.2168,-12.8198,8.96698,-1.99488,-0.000136425,0.000282609,-1.12742,46.768,-54.5264,21.4148,0,46.4449,-25.3647,14.3053,-4.97898,5.63469,-2.13503,-0.00914968,0.00294839,-2.01426,0.200699,0.0239244,0.194122,-0.126693,1.51477,0.76089,0.0402051,3.06379,2.62837,19.2196,17.0281,6.99746,0.373149,0.33476,0.481067,-6.37971,-0.999892,-0.0721769,0,425,-4.33681e-18,0,-1.88651e-17,6.02816e-17,2.08167e-17,1.38778e-17,3.98986e-17,9.57567e-16,-9.15934e-16,-4.44089e-16,0,-0.411681,-0.2917,0.781332,-0.00313542,3.14159,2.18545,-0.279231,3.53009,-0.00286379,-0.392699,3.20578,-2.07249,4.47429,0.876735,0.523599,0,0,0,0.0690631,-0.0208111,-0.715357,0.854822,3.13753,1.9361,3.50635,-0.396903,2.93411,4.504,0.547301,0.00180682
4.589,3.43,-6.37952,-1.07236,0.0713497,-0.0172761,-0.0192295,0.800456,-0.712345,-0.844058,0.854132,0.00855864,3.13934,-1.75981,1.9379,-3.47748,3.50603,0.420938,-0.395097,164.645,2.93586,-4.15719,4.48969,-1.06752,0.564084,-1.06819,-7.66442,0.530347,-7.68226,-2.71783,-4.77982,-1.10313,-7.15273,0.328404,-7.20602,-2.44236,0.0123229,0.423648,-0.231586,0.0694903,-0.0724711,-0.152464,-0.0210363,2.12309,-0.714152,-1.79018,0.855854,-0.0155614,3.13753,1.197,1.93609,-1.07845,3.50634,-0.0143268,-0.396903,-0.015415,1.00593,-0.175095,-1.25663,1.24974,21.3533,9.00802,-17.9659,11.0628,-40.3456,-5.61854,11.2243,-12.8353,8.99151,-2.00023,-0.000136293,0.000282619,-1.12588,46.8071,-54.6009,21.4204,0,46.5734,-25.3848,14.3345,-4.98228,5.63672,-2.13953,-0.00908556,0.00292418,-2.015,0.200703,0.0240498,0.195339,-0.131631,1.50375,0.748242,0.0400926,3.06686,2.63111,58.5082,34.8556,12.8418,0.37372,0.334881,0.899219,-6.37971,-0.999892,-0.0724711,0,425,8.67362e-19,0,-1.01915e-17,-3.12792e-17,-1.38778e-17,4.16334e-17,3.92752e-17,-3.46945e-16,2.77556e-16,0,0,-0.40971,-0.293761,0.781338,-0.00313669,3.14159,2.18543,-0.279695,3.53009,-0.00286536,-0.392699,3.20572,-4.52245,4.47425,1.64163,0.523599,0,0,0,0.0693023,-0.0210363,-0.714152,0.855854,3.13753,1.93609,3.50634,-0.396903,2.93405,4.50394,0.547256,0.00180682
4.599,3.44,-6.37937,-1.07264,0.0715912,-0.0174675,-0.0194322,0.799112,-0.711258,-0.845098,0.855061,0.00843706,3.13934,-1.75941,1.93789,-3.47744,3.50601,0.420966,-0.395099,167.212,2.93582,-2.44783,4.43995,-0.463882,0.621539,-1.06834,-7.66399,0.530223,-7.68238,-2.71795,-4.77967,-1.10373,-7.15229,0.328283,-7.20614,-2.44247,0.0122121,0.423674,1.37058,0.0697282,-0.0727489,-0.153274,-0.0212433,2.12755,-0.713069,-1.79461,0.856788,-0.0155581,3.13753,1.19484,1.93608,-1.08039,3.50632,-0.0143332,-0.396909,-0.0154171,1.00597,-0.176094,-1.25666,1.24973,21.3757,8.99576,-17.9413,11.0486,-40.4781,-5.62025,11.2278,-12.8449,9.00961,-2.00303,-0.000132413,0.000274831,-1.12464,46.8692,-54.6771,21.4276,0,46.7028,-25.4162,14.3641,-4.98598,5.63917,-2.14442,-0.00904627,0.00290821,-2.01589,0.200707,0.024158,0.196467,-0.134416,1.49406,0.736956,0.0397993,3.06976,2.63347,256.715,205.787,73.2052,0.374063,0.335029,4.62397,-6.37943,-0.999891,-0.0727489,0,426,0,-1.04083e-17,-1.76725e-17,1.77809e-17,-1.38778e-17,5.55112e-17,5.41288e-17,1.63758e-15,3.33067e-16,3.55271e-15,0,-0.407909,-0.295314,0.781333,-0.00313576,3.14159,2.18541,-0.28019,3.53008,-0.00286663,-0.392699,3.20566,-26.3316,4.47424,8.45417,0.523599,0,0,0,0.0695385,-0.0212433,-0.713069,0.856788,3.13753,1.93608,3.50632,-0.396909,2.93401,4.50389,0.547246,0.00181111
4.609,3.45,-6.37919,-1.07289,0.0718335,-0.0176306,-0.0196051,0.797758,-0.710266,-0.84603,0.855899,0.00834079,3.13935,-1.75902,1.93788,-3.47741,3.506,0.420989,-0.395099,167.818,2.93588,-4.1482,4.48933,-1.06366,0.564498,-1.06846,-7.66356,0.530105,-7.68239,-2.71813,-4.77949,-1.10426,-7.15187,0.328168,-7.2062,-2.44258,0.0121121,0.423692,-0.223362,0.0699715,-0.0729988,-0.15401,-0.0214162,2.12981,-0.712077,-1.79664,0.85763,-0.0155611,3.13753,1.19383,1.93607,-1.08261,3.50632,-0.0143401,-0.396909,-0.0154181,1.00601,-0.177002,-1.25669,1.24971,21.3778,8.98354,-17.9167,11.0322,-40.5523,-5.62045,11.2282,-12.8495,9.02185,-2.00348,-0.00013219,0.000274596,-1.12363,46.9731,-54.7545,21.4361,0,46.8343,-25.469,14.3943,-4.99019,5.64255,-2.15024,-0.00898847,0.00288653,-2.01711,0.200711,0.0242261,0.197446,-0.135408,1.48547,0.728034,0.039141,3.072,2.63535,60.6362,35.7577,13.1705,0.374203,0.33523,0.921018,-6.37943,-0.999891,-0.0729988,0,426,1.73472e-18,1.38778e-17,2.4503e-17,1.71846e-17,-1.38778e-17,1.38778e-17,2.37982e-17,1.42941e-15,1.38778e-15,8.88178e-16,0,-0.406285,-0.296392,0.78134,-0.00313668,3.14159,2.18541,-0.280764,3.53008,-0.00286802,-0.392699,3.2057,-4.64824,4.47435,1.67749,0.523599,0,0,0,0.0697801,-0.0214162,-0.712077,0.85763,3.13753,1.93607,3.50632,-0.396909,2.93407,4.50397,0.547363,0.00181111
4.618,3.46,-6.37894,-1.07307,0.0720756,-0.0177417,-0.0197233,0.79643,-0.709546,-0.846635,0.856462,0.00830151,3.13938,-1.75864,1.93787,-3.47737,3.50598,0.421008,-0.395095,170.471,2.936,-2.16704,4.43161,-0.358491,0.632348,-1.06857,-7.66316,0.530004,-7.68224,-2.71833,-4.77926,-1.10463,-7.15146,0.328078,-7.20612,-2.44266,0.0120365,0.423704,1.63223,0.0702111,-0.0731797,-0.154611,-0.0215387,2.12762,-0.711361,-1.79324,0.858182,-0.0155829,3.13756,1.19395,1.93605,-1.08493,3.50629,-0.0143551,-0.396909,-0.0154202,1.00604,-0.177743,-1.25673,1.2497,21.3403,8.97176,-17.8926,11.0122,-40.4996,-5.61658,11.2201,-12.8421,9.02043,-1.99901,-0.000140502,0.000292028,-1.12336,47.1132,-54.8352,21.4487,0,46.9635,-25.5385,14.4247,-4.99532,5.64638,-2.1565,-0.00886435,0.00284419,-2.0185,0.200715,0.0242122,0.198158,-0.13276,1.4796,0.724635,0.0381813,3.07398,2.63692,265.322,233.885,83.5806,0.373906,0.335461,5.26225,-6.37915,-0.999891,-0.0731797,0,427,0,3.46945e-18,-2.62377e-17,2.61835e-17,2.77556e-17,0,4.33681e-19,6.96665e-15,4.21885e-15,-4.44089e-15,0,-0.405241,-0.296285,0.781369,-0.00314276,3.14159,2.18538,-0.281347,3.53008,-0.00287102,-0.392699,3.20577,-30.0174,4.47453,9.55709,0.523599,0,0,0,0.0700181,-0.0215387,-0.711361,0.858182,3.13756,1.93605,3.50629,-0.396909,2.93418,4.50408,0.547542,0.0018154
4.628,3.47,-6.37869,-1.07325,0.0723175,-0.0178415,-0.0198298,0.795155,-0.70908,-0.847079,0.856886,0.00826781,3.13938,-1.75826,1.93778,-3.47723,3.50588,0.421048,-0.395098,171.413,2.93612,-4.00211,4.48428,-1.01077,0.569842,-1.06871,-7.66277,0.529875,-7.68205,-2.71856,-4.779,-1.10497,-7.15106,0.327984,-7.20601,-2.44275,0.0120212,0.423746,-0.0876722,0.0704506,-0.0733563,-0.155183,-0.0216495,2.12308,-0.710899,-1.78652,0.858588,-0.0155684,3.13755,1.19116,1.93596,-1.08595,3.5062,-0.0143569,-0.396916,-0.0154223,1.00608,-0.178448,-1.25676,1.24969,21.2837,8.96057,-17.8696,10.9907,-40.378,-5.61021,11.2069,-12.8282,9.0117,-1.9921,-0.000132619,0.000275764,-1.12364,47.1307,-54.9199,21.4662,0,47.0742,-25.5396,14.4522,-5.00059,5.64645,-2.15865,-0.00887337,0.00284528,-2.0186,0.200719,0.0241933,0.198823,-0.127532,1.47565,0.721574,0.0383072,3.07817,2.64064,94.1407,50.3904,18.3137,0.373368,0.335477,1.25424,-6.37887,-0.99989,-0.0733563,0,428,-3.46945e-18,6.93889e-18,1.92988e-17,6.35342e-17,1.38778e-17,-6.93889e-17,-6.71934e-17,-1.97065e-15,2.13718e-15,1.55431e-15,0,-0.404441,-0.295566,0.781359,-0.00313845,3.14159,2.18525,-0.281531,3.53007,-0.00287139,-0.392699,3.20584,-6.58642,4.47475,2.27148,0.523599,0,0,0,0.0702559,-0.0216495,-0.710899,0.858588,3.13755,1.93596,3.5062,-0.396916,2.9343,4.5042,0.547759,0.0018197
4.639,3.48,-6.37838,-1.07337,0.0725587,-0.0178865,-0.0198788,0.793953,-0.708769,-0.847325,0.857137,0.00827253,3.1394,-1.75788,1.93773,-3.47717,3.50583,0.421064,-0.395097,175.05,2.93645,-8.1465,4.55429,-2.50067,0.723346,-1.06881,-7.6624,0.529767,-7.68168,-2.71884,-4.77869,-1.10518,-7.15067,0.327895,-7.20576,-2.44284,0.0120092,0.423759,-4.31556,0.0706898,-0.0734838,-0.155611,-0.0217028,2.11572,-0.710593,-1.77687,0.858817,-0.0155753,3.13757,1.19246,1.93591,-1.08828,3.50615,-0.0143656,-0.39692,-0.0154245,1.00611,-0.178975,-1.2568,1.24968,21.2024,8.95019,-17.848,10.9677,-40.1814,-5.60212,11.19,-12.8079,8.99497,-1.9823,-0.000134738,0.000280228,-1.12425,47.3078,-55.0056,21.4844,0,47.1996,-25.625,14.4827,-5.00694,5.65057,-2.16501,-0.00880994,0.00282325,-2.02012,0.200723,0.0241135,0.199226,-0.120249,1.47347,0.722494,0.037075,3.07995,2.64194,363.716,-364.015,-130.74,0.372578,0.335727,-7.76166,-6.37859,-0.99989,-0.0734838,0,429,-3.46945e-18,0,4.01155e-18,7.87131e-17,-6.93889e-18,5.55112e-17,3.689e-17,1.02201e-14,6.66134e-16,1.24345e-14,0,-0.40401,-0.29416,0.781373,-0.00314015,3.14159,2.18519,-0.282098,3.53007,-0.00287313,-0.392699,3.20615,46.0371,4.47513,-14.0369,0.523599,0,0,0,0.0704936,-0.0217028,-0.710593,0.858817,3.13757,1.93591,3.50615,-0.39692,2.93463,4.50453,0.548135,0.00182399
4.649,3.49,-6.37807,-1.07351,0.0727992,-0.0179463,-0.0199433,0.792842,-0.708743,-0.847426,0.857264,0.00826731,3.13935,-1.75752,1.93765,-3.47705,3.50574,0.421097,-0.395104,178.218,2.93648,-5.56961,4.49988,-1.57831,0.479045,-1.06899,-7.66202,0.529646,-7.68145,-2.71897,-4.77839,-1.10542,-7.15028,0.327805,-7.20555,-2.44293,0.0120764,0.423799,-1.54877,0.0709283,-0.0736247,-0.156077,-0.0217716,2.10722,-0.710571,-1.76476,0.858915,-0.0155222,3.13752,1.19087,1.93582,-1.08951,3.50605,-0.0143578,-0.396931,-0.0154267,1.00615,-0.179549,-1.25684,1.24968,21.1143,8.9407,-17.8282,10.9449,-39.9437,-5.59175,11.1686,-12.7831,8.97336,-1.97126,-0.000110175,0.00022917,-1.12547,47.3657,-55.091,21.504,0,47.3092,-25.6465,14.5104,-5.01284,5.65142,-2.16782,-0.00891113,0.00285423,-2.02049,0.200727,0.0240512,0.1997,-0.111019,1.47305,0.72207,0.0368611,3.08355,2.64493,316.785,-106.323,-38.4539,0.37164,0.335789,-2.11926,-6.37831,-0.999889,-0.0736247,0,430,0,0,-2.02746e-17,2.01662e-17,2.08167e-17,2.77556e-17,5.91703e-17,-1.08247e-15,-2.22045e-16,1.33227e-15,0,-0.403773,-0.292336,0.781326,-0.00312481,3.14159,2.18507,-0.282346,3.53006,-0.00287157,-0.392699,3.20616,13.1081,4.47518,-3.84201,0.523599,0,0,0,0.0707304,-0.0217716,-0.710571,0.858915,3.13752,1.93582,3.50605,-0.396931,2.93465,4.50455,0.548186,0.00182828
4.659,3.5,-6.37785,-1.07379,0.0730408,-0.0180605,-0.020066,0.79177,-0.708326,-0.848037,0.857807,0.00816776,3.13926,-1.75715,1.93758,-3.47694,3.50567,0.42113,-0.395122,181.253,2.93666,-5.50489,4.49732,-1.55531,0.487972,-1.06916,-7.66162,0.52945,-7.68136,-2.71919,-4.77817,-1.1059,-7.14988,0.32762,-7.20549,-2.4431,0.0121055,0.423854,-1.49555,0.0711663,-0.0739049,-0.156687,-0.0218986,2.10523,-0.710159,-1.76118,0.859446,-0.0154514,3.13742,1.18803,1.93575,-1.09063,3.50598,-0.0143297,-0.396953,-0.0154288,1.00619,-0.180302,-1.25688,1.24967,21.085,8.93137,-17.809,10.9287,-39.8984,-5.58849,11.1617,-12.7776,8.97288,-1.96778,-7.71678e-05,0.000160596,-1.12544,47.3809,-55.1711,21.5184,0,47.4198,-25.6488,14.5377,-5.0176,5.65175,-2.17003,-0.00920966,0.00294769,-2.02065,0.200731,0.0241624,0.200551,-0.107247,1.46904,0.712276,0.0370588,3.08746,2.64791,303.475,-99.8326,-37.0203,0.371372,0.335817,-2.02738,-6.37803,-0.999889,-0.0739049,0,431,-3.46945e-18,6.93889e-18,3.02492e-17,-3.01408e-17,2.08167e-17,1.38778e-17,1.72659e-17,-4.16334e-17,9.99201e-16,-4.44089e-16,0,-0.402637,-0.292384,0.781225,-0.00310462,3.14159,2.18498,-0.282595,3.53004,-0.00286594,-0.392699,3.20636,12.5058,4.47531,-3.55484,0.523599,0,0,0,0.0709666,-0.0218986,-0.710159,0.859446,3.13742,1.93575,3.50598,-0.396953,2.93483,4.50473,0.548323,0.00183258
4.668,3.51,-6.37763,-1.0741,0.0732839,-0.0181758,-0.0201902,0.790691,-0.707529,-0.84885,0.858513,0.00807237,3.13924,-1.7568,1.93772,-3.47711,3.50581,0.421101,-0.395127,184.493,2.93716,-5.6718,4.50418,-1.61735,0.464137,-1.06931,-7.66121,0.529305,-7.68134,-2.71935,-4.77796,-1.1064,-7.14949,0.32741,-7.20544,-2.44331,0.0120133,0.423825,-1.63176,0.0714054,-0.0742109,-0.157302,-0.0220271,2.10707,-0.709366,-1.76322,0.860152,-0.0154699,3.1374,1.19361,1.93589,-1.09534,3.50612,-0.0143274,-0.396963,-0.015431,1.00623,-0.181061,-1.25692,1.24966,21.088,8.92193,-17.7898,10.9161,-39.9653,-5.58967,11.1639,-12.783,8.98398,-1.96828,-8.40303e-05,0.000175002,-1.1245,47.7452,-55.2374,21.5198,0,47.5759,-25.8451,14.5722,-5.02215,5.6625,-2.1835,-0.00923928,0.00295335,-2.02438,0.200735,0.0243045,0.20144,-0.107934,1.46236,0.703316,0.0342483,3.08497,2.64452,324.085,-116.475,-43.9838,0.371507,0.336437,-2.44692,-6.37775,-0.999888,-0.0742109,0,432,1.73472e-18,-6.93889e-18,-1.58294e-17,1.58294e-17,0,-5.55112e-17,-6.92263e-17,-2.83107e-15,6.66134e-16,4.44089e-15,0,-0.401233,-0.293373,0.781206,-0.00310979,3.14159,2.18517,-0.283953,3.53003,-0.00286548,-0.392699,3.20702,14.8958,4.47548,-4.16679,0.523599,0,0,0,0.0712039,-0.0220271,-0.709366,0.860152,3.1374,1.93589,3.50612,-0.396963,2.93533,4.50521,0.548487,0.00183687
4.678,3.52,-6.37743,-1.07438,0.073528,-0.018323,-0.0203471,0.789589,-0.706666,-0.849645,0.85921,0.00799235,3.13926,-1.75647,1.93782,-3.47722,3.50591,0.421097,-0.395126,187.489,2.93753,-5.49303,4.49755,-1.55073,0.490445,-1.0695,-7.66077,0.529186,-7.6814,-2.71944,-4.77777,-1.10693,-7.14908,0.327251,-7.20546,-2.44346,0.0118963,0.423816,-1.48592,0.071646,-0.0744915,-0.158001,-0.0221882,2.11057,-0.708507,-1.76654,0.860852,-0.0155091,3.13741,1.19492,1.93598,-1.09853,3.50622,-0.0143384,-0.396966,-0.0154331,1.00627,-0.181922,-1.25695,1.24965,21.1062,8.9123,-17.7703,10.9047,-40.0674,-5.59087,11.1662,-12.7901,8.99776,-1.97005,-9.97944e-05,0.000208002,-1.12356,47.9325,-55.2985,21.5202,0,47.7073,-25.9488,14.6024,-5.02559,5.66869,-2.19234,-0.00914668,0.00292013,-2.02652,0.20074,0.0244134,0.202411,-0.110158,1.45484,0.695445,0.0328569,3.08481,2.64377,299.561,-98.563,-37.7903,0.371764,0.336791,-2.05817,-6.37746,-0.999888,-0.0744915,0,433,3.46945e-18,3.46945e-18,-5.85469e-18,5.9089e-18,0,1.38778e-17,1.48536e-17,1.36002e-15,-8.32667e-16,1.33227e-15,0,-0.399868,-0.294532,0.78122,-0.00312088,3.14159,2.1853,-0.284872,3.53002,-0.00286768,-0.392699,3.20751,12.6275,4.47556,-3.44329,0.523599,0,0,0,0.0714427,-0.0221882,-0.708507,0.860852,3.13741,1.93598,3.50622,-0.396966,2.93569,4.50556,0.548568,0.00184116
4.688,3.53,-6.37727,-1.07466,0.0737732,-0.0184985,-0.0205332,0.788455,-0.705732,-0.850524,0.859986,0.00789907,3.13927,-1.75614,1.93782,-3.47718,3.5059,0.421134,-0.395126,190.772,2.93772,-5.74924,4.50739,-1.64814,0.450261,-1.0697,-7.66035,0.52905,-7.6815,-2.71954,-4.7776,-1.10751,-7.14865,0.327115,-7.20555,-2.44358,0.0117874,0.42385,-1.69211,0.0718919,-0.0747713,-0.158774,-0.0223744,2.11549,-0.707573,-1.77121,0.861637,-0.0155274,3.13742,1.19039,1.93598,-1.0995,3.50622,-0.0143457,-0.396966,-0.0154341,1.00631,-0.182874,-1.25699,1.24963,21.1369,8.90237,-17.7503,10.8943,-40.2057,-5.59277,11.17,-12.8,9.01527,-1.97327,-0.000106533,0.000222255,-1.12251,47.8792,-55.3618,21.5245,0,47.8087,-25.9227,14.6275,-5.02833,5.66825,-2.1942,-0.00908876,0.00289862,-2.02637,0.200744,0.024516,0.203475,-0.113393,1.44644,0.686017,0.0334597,3.08837,2.64708,328.287,-124.166,-47.8784,0.37214,0.336765,-2.6725,-6.37746,-0.999888,-0.0747713,0,433,1.73472e-18,-1.04083e-17,-2.63461e-17,2.64545e-17,1.38778e-17,6.93889e-17,7.62736e-17,-2.44249e-15,-1.77636e-15,2.22045e-15,0,-0.398321,-0.296034,0.781227,-0.00312618,3.14159,2.1853,-0.285121,3.53002,-0.00286914,-0.392699,3.20777,16.1531,4.47562,-4.41185,0.523599,0,0,0,0.0716868,-0.0223744,-0.707573,0.861637,3.13742,1.93598,3.50622,-0.396966,2.93588,4.50574,0.548629,0.00184116
4.699,3.54,-6.37712,-1.07495,0.0740195,-0.0186893,-0.0207355,0.787283,-0.704725,-0.851505,0.860854,0.00778086,3.13926,-1.7558,1.9378,-3.47712,3.50588,0.421175,-0.395129,193.749,2.93783,-5.48771,4.49753,-1.54858,0.491464,-1.06987,-7.65992,0.528909,-7.68165,-2.71965,-4.77746,-1.10813,-7.14822,0.326979,-7.20568,-2.44371,0.0116863,0.423893,-1.48164,0.0721347,-0.0750642,-0.159588,-0.022581,2.12125,-0.706571,-1.77694,0.862512,-0.0155273,3.1374,1.18501,1.93596,-1.10021,3.5062,-0.0143489,-0.396973,-0.0154363,1.00634,-0.183878,-1.25702,1.24962,21.1745,8.89208,-17.7297,10.8841,-40.3699,-5.59554,11.1756,-12.8125,9.0359,-1.97751,-0.000104519,0.000218288,-1.12126,47.794,-55.4266,21.5289,0,47.9096,-25.8796,14.6524,-5.03089,5.66703,-2.19521,-0.00908306,0.00289373,-2.02595,0.200749,0.024638,0.204622,-0.1172,1.43744,0.674251,0.0343394,3.09257,2.6508,297.671,-98.0023,-38.1323,0.372601,0.336695,-2.07313,-6.37718,-0.999887,-0.0750642,0,434,0,0,5.31259e-18,3.61039e-17,-2.08167e-17,-2.77556e-17,-3.82181e-17,-1.26288e-15,-1.38778e-15,-2.22045e-15,0,-0.396564,-0.297856,0.78121,-0.00312614,3.14159,2.18527,-0.285295,3.53002,-0.00286978,-0.392699,3.20791,12.6841,4.47564,-3.39604,0.523599,0,0,0,0.0719277,-0.022581,-0.706571,0.862512,3.1374,1.93596,3.5062,-0.396973,2.93598,4.50584,0.548645,0.00184546
4.709,3.55,-6.37699,-1.07527,0.0742674,-0.0188937,-0.0209521,0.786066,-0.703624,-0.852603,0.861818,0.00764553,3.13923,-1.75545,1.9378,-3.47708,3.50588,0.421213,-0.395134,197.041,2.9379,-5.79038,4.50893,-1.66495,0.4416,-1.07004,-7.65948,0.528766,-7.68184,-2.71975,-4.77734,-1.10879,-7.14779,0.326831,-7.20585,-2.44384,0.011575,0.423933,-1.72305,0.072383,-0.0753788,-0.160439,-0.0227975,2.12793,-0.705469,-1.78401,0.86349,-0.0155239,3.13738,1.1801,1.93596,-1.10122,3.5062,-0.0143474,-0.396978,-0.0154373,1.00639,-0.184927,-1.25705,1.2496,21.2195,8.88139,-17.7084,10.8741,-40.5641,-5.59948,11.1836,-12.828,9.06013,-1.98278,-0.000101477,0.000212186,-1.11976,47.7327,-55.4916,21.5319,0,48.0177,-25.8501,14.6784,-5.03334,5.66662,-2.1971,-0.00911022,0.00289903,-2.02581,0.200753,0.0247814,0.205836,-0.121739,1.42772,0.660987,0.0350167,3.09632,2.65416,329.263,-128.263,-49.9634,0.373161,0.33667,-2.79418,-6.37718,-0.999887,-0.0753788,0,434,-6.93889e-18,-3.46945e-18,-1.36609e-17,5.51859e-17,6.93889e-18,0,9.1073e-18,-3.46945e-15,-3.10862e-15,2.66454e-15,0,-0.394586,-0.30003,0.781188,-0.00312529,3.14159,2.18527,-0.285561,3.53001,-0.00286949,-0.392699,3.20802,16.827,4.47563,-4.54318,0.523599,0,0,0,0.0721741,-0.0227975,-0.705469,0.86349,3.13738,1.93596,3.5062,-0.396978,2.93606,4.50591,0.548634,0.00184546
