t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
8.33,-6.16481,-1.121,0.149863,0.0144037,0.0126731,0.902264,-0.801473,-0.744246,0.766083,0.0171505,3.14157,-1.74661,1.96821,-3.51988,3.53721,0.407806,-0.395677,6.89311,2.9279,-4.47451,4.4864,-0.45566,0.530355,-5.11495,-1.10797,-7.48848,0.469561,-7.43066,-2.77949,-4.56494,-1.10073,-6.9823,0.254389,-6.94718,-2.51667,0.021863,0.413001,-0.518463,0.145892,-0.121856,-0.17331,0.00749358,2.02084,-0.806653,-1.55004,0.763947,-0.015747,3.13638,-0.208767,1.96303,-0.887994,3.53377,-0.0161244,-0.400859,-0.0168653,1.02322,-0.201311,-1.27887,1.254,23.5761,10.3412,-20.2688,12.6113,-35.4647,-5.53838,10.8486,-12.2099,7.91444,-1.93375,0.00049156,-0.000957716,-1.25622,-10.7973,-58.6204,22.3044,0,43.7482,0.609376,17.5546,-5.86801,4.32204,-1.33623,-0.00141918,0.000446693,-1.52691,0.202509,0.00962098,0.173057,-0.00783886,2.48806,1.74992,0.020057,1.90628,1.2193,0.758038,2.25766,1.03873,0.361893,0.25362,0.504131,-6.16546,-0.999147,-0.121856,0,1197,6.07153e-18,1.04083e-17,1.52963e-17,-1.53144e-17,1.38778e-17,1.38778e-17,2.96733e-17,-1.45717e-16,1.38778e-16,1.17961e-16,0,-0.554584,-0.214246,0.780186,-0.00312061,3.14159,1.96303,-0.180293,3.52613,-0.00322488,-0.392699,2.92272,-1.19694,4.45257,-0.043795,0.523599,0,0,0,0.144588,0.00749358,-0.806653,0.763947,3.13638,1.96303,3.53377,-0.400859,2.92272,4.4919,0.525583,0.00517952
8.34,-6.16472,-1.121,0.149959,0.0144131,0.0126825,0.90219,-0.801473,-0.744245,0.766085,0.0171523,3.14157,-1.74642,1.96821,-3.51988,3.5372,0.407802,-0.39568,6.90153,2.9279,-4.47369,4.48598,-0.455221,0.530343,-5.11486,-1.10796,-7.4884,0.469552,-7.43056,-2.7795,-4.56485,-1.10071,-6.98223,0.254379,-6.94708,-2.51668,0.0218645,0.412997,-0.518054,0.14599,-0.12186,-0.17341,0.00750301,2.02046,-0.806653,-1.54941,0.763947,-0.015747,3.13638,-0.205448,1.96303,-0.890006,3.53376,-0.0161188,-0.400863,-0.0168661,1.02325,-0.201436,-1.2789,1.25401,23.5723,10.3405,-20.267,12.6095,-35.4541,-5.53762,10.8468,-12.2082,7.91348,-1.93306,0.000491576,-0.000957715,-1.25628,-10.6602,-58.6736,22.3167,0,43.8225,0.541573,17.5764,-5.87306,4.32665,-1.34075,-0.0014968,0.000470996,-1.52854,0.202511,0.00952894,0.173054,-0.00740213,2.48809,1.7501,0.0186721,1.90594,1.21895,0.841963,2.33915,1.08264,0.361848,0.25389,0.518607,-6.16546,-0.999147,-0.12186,0,1197,-2.60209e-18,-1.73472e-17,-2.15348e-17,2.15214e-17,6.93889e-18,2.77556e-17,3.29225e-17,-1.38778e-17,1.38778e-17,-6.93889e-18,0,-0.554584,-0.21416,0.780186,-0.00312061,3.14159,1.96303,-0.180701,3.52613,-0.00322376,-0.392699,2.92272,-1.24514,4.45257,-0.0449594,0.523599,0,0,0,0.144684,0.00750301,-0.806653,0.763947,3.13638,1.96303,3.53376,-0.400863,2.92272,4.4919,0.525583,0.00517952
8.35,-6.16389,-1.12103,0.150053,0.0144979,0.0127696,0.902147,-0.801548,-0.744039,0.765948,0.0172023,3.1416,-1.74624,1.96812,-3.51978,3.53712,0.407807,-0.39568,6.91108,2.92834,-4.47312,4.48588,-0.454708,0.53054,-5.11402,-1.10793,-7.48771,0.469423,-7.42961,-2.77961,-4.56402,-1.1006,-6.98152,0.254283,-6.94613,-2.51677,0.0219017,0.413018,-0.517781,0.146074,-0.121888,-0.173317,0.00757671,2.01625,-0.80674,-1.54586,0.763791,-0.0157521,3.1364,-0.203469,1.96293,-0.890954,3.53367,-0.0161044,-0.400876,-0.0168709,1.02327,-0.201321,-1.27893,1.25402,23.5277,10.34,-20.2658,12.6036,-35.3578,-5.53507,10.8417,-12.1991,7.90451,-1.92848,0.000490716,-0.000955975,-1.25622,-10.5808,-58.7349,22.3394,0,43.8749,0.503165,17.5959,-5.87995,4.3283,-1.34281,-0.00175206,0.000551434,-1.52917,0.202514,0.00948237,0.172838,-0.00424643,2.49151,1.7554,0.0180912,1.90824,1.22065,0.95482,2.43893,1.13875,0.361499,0.253997,0.536998,-6.16464,-0.999143,-0.121888,0,1200,3.46945e-18,-6.93889e-18,-2.40303e-17,-5.6243e-17,2.08167e-17,2.08167e-17,1.54126e-17,2.22045e-16,-2.22045e-16,-2.28983e-16,0,-0.554799,-0.213622,0.780205,-0.00312179,3.14159,1.96293,-0.180864,3.52611,-0.00322087,-0.392699,2.92315,-1.30674,4.45277,-0.0465506,0.523599,0,0,0,0.144766,0.00757671,-0.80674,0.763791,3.1364,1.96293,3.53367,-0.400876,2.92315,4.49231,0.525783,0.00519286
8.36,-6.16385,-1.12103,0.150147,0.0145039,0.0127754,0.902111,-0.801612,-0.743964,0.765884,0.0172092,3.1416,-1.74606,1.96807,-3.51971,3.53707,0.407818,-0.395685,6.92189,2.92846,-4.47212,4.48543,-0.454141,0.530524,-5.11398,-1.10794,-7.48768,0.469403,-7.42958,-2.77957,-4.56398,-1.10059,-6.98148,0.25428,-6.94608,-2.51678,0.0219123,0.413041,-0.517217,0.146167,-0.121887,-0.173425,0.00757805,2.01581,-0.806809,-1.54489,0.76372,-0.0157514,3.1364,-0.203021,1.96288,-0.891767,3.53362,-0.0160899,-0.400885,-0.016873,1.0233,-0.201455,-1.27897,1.25403,23.5246,10.3398,-20.2649,12.6025,-35.3419,-5.53375,10.8388,-12.1964,7.90267,-1.92756,0.000492947,-0.000960299,-1.25641,-10.5717,-58.7864,22.3535,0,43.9288,0.49475,17.6142,-5.88463,4.32946,-1.3445,-0.00197185,0.00062053,-1.52959,0.202517,0.00939105,0.172852,-0.00359583,2.49237,1.75625,0.0178807,1.9103,1.22231,1.08148,2.54891,1.1978,0.361438,0.254069,0.556218,-6.16437,-0.999141,-0.121887,0,1201,3.46945e-18,1.73472e-17,9.94755e-18,-9.02056e-17,6.93889e-18,-3.46945e-17,-3.29055e-17,-5.55112e-17,5.55112e-17,7.63278e-17,0,-0.554892,-0.213471,0.780201,-0.00312154,3.14159,1.96288,-0.181014,3.52611,-0.00321798,-0.392699,2.92326,-1.37106,4.45277,-0.0480848,0.523599,0,0,0,0.144856,0.00757805,-0.806809,0.76372,3.1364,1.96288,3.53362,-0.400885,2.92326,4.49242,0.525778,0.0051973
8.37,-6.16296,-1.12105,0.150241,0.0145977,0.0128717,0.902101,-0.801648,-0.743792,0.765778,0.0172557,3.14164,-1.74589,1.96803,-3.51966,3.53702,0.407811,-0.395684,6.93434,2.92879,-4.47112,4.48509,-0.453422,0.530721,-5.11308,-1.10788,-7.48693,0.469285,-7.42853,-2.77973,-4.5631,-1.10045,-6.98073,0.25418,-6.94506,-2.51687,0.0219415,0.413043,-0.516758,0.146249,-0.121913,-0.173306,0.00766109,2.01208,-0.806858,-1.54207,0.763594,-0.0157596,3.13642,-0.199193,1.96282,-0.893429,3.53356,-0.0160844,-0.400898,-0.0168777,1.02333,-0.201309,-1.27899,1.25405,23.4852,10.3398,-20.2646,12.5977,-35.2599,-5.53216,10.8355,-12.1893,7.89509,-1.92376,0.000488807,-0.000952165,-1.25627,-10.4078,-58.8435,22.3738,0,43.9885,0.417678,17.6345,-5.89143,4.33324,-1.34826,-0.00210233,0.000661685,-1.53095,0.202519,0.00934222,0.172599,-0.00104461,2.49524,1.76106,0.0165428,1.91078,1.22224,1.24534,2.68172,1.27218,0.361142,0.254296,0.579782,-6.16355,-0.999137,-0.121913,0,1204,4.33681e-18,1.04083e-17,4.63496e-17,-4.63767e-17,2.08167e-17,-3.46945e-17,-3.37289e-17,-3.46945e-16,3.33067e-16,3.46945e-16,0,-0.555066,-0.213041,0.780224,-0.00312351,3.14159,1.96282,-0.181336,3.52609,-0.00321688,-0.392699,2.92358,-1.44964,4.45297,-0.050125,0.523599,0,0,0,0.144937,0.00766109,-0.806858,0.763594,3.13642,1.96282,3.53356,-0.400898,2.92358,4.49273,0.525983,0.00521065
8.38,-6.16296,-1.12105,0.150333,0.0163023,0.0128717,0.902325,-0.801623,-0.743565,0.765789,0.0174925,3.14166,-1.74587,1.96803,-3.51986,3.53699,0.407624,-0.395688,6.94902,2.92879,-4.46939,4.48422,-0.452514,0.530695,-5.11307,-1.10791,-7.48693,0.469287,-7.42853,-2.77973,-4.5631,-1.10045,-6.98073,0.25418,-6.94506,-2.51687,0.0221558,0.412819,-0.515868,0.146345,-0.121913,-0.171261,0.00766109,1.97818,-0.806834,-1.524,0.76357,-0.0157917,3.13644,-0.15894,1.96282,-0.904941,3.53356,-0.0160776,-0.400902,-0.0168786,1.02335,-0.198795,-1.27901,1.25411,23.1111,10.3397,-20.2653,12.5576,-34.6115,-5.53214,10.836,-12.1505,7.84328,-1.89452,0.000457383,-0.000890994,-1.25204,-8.57601,-58.8872,22.3846,0,44.1456,-0.406609,17.6524,-5.89572,4.36873,-1.37698,-0.00218165,0.000686515,-1.54349,0.202522,0.00924875,0.17046,0.0224184,2.51549,1.78474,0.00201275,1.89042,1.20359,1.46728,2.85491,1.36295,0.35878,0.256379,0.610944,-6.16355,-0.999137,-0.121913,0,1204,0,-1.04083e-17,-8.3348e-19,8.13152e-19,-6.93889e-18,-1.38778e-17,-1.58666e-17,-2.35922e-16,2.22045e-16,2.63678e-16,0,-0.555107,-0.210533,0.780249,-0.00313206,3.14159,1.96282,-0.183673,3.52609,-0.00321551,-0.392699,2.92358,-1.55115,4.45297,-0.0526446,0.523599,0,0,0,0.14503,0.00766109,-0.806834,0.76357,3.13644,1.96282,3.53356,-0.400902,2.92358,4.49273,0.525983,0.00521065
8.39,-6.16212,-1.12106,0.150425,0.0146935,0.0129699,0.902318,-0.801794,-0.743527,0.765567,0.0172921,3.14167,-1.74569,1.96793,-3.51951,3.53693,0.407843,-0.395688,6.96601,2.92926,-4.46814,4.48387,-0.451588,0.530894,-5.11222,-1.10785,-7.48624,0.469159,-7.42754,-2.77983,-4.56225,-1.10031,-6.98002,0.25409,-6.94408,-2.51696,0.021965,0.413103,-0.515167,0.146426,-0.121927,-0.173301,0.00774596,2.01126,-0.807018,-1.54137,0.763369,-0.0157661,3.13644,-0.202744,1.96271,-0.892623,3.53345,-0.0160643,-0.400915,-0.0168833,1.02338,-0.201304,-1.27906,1.25407,23.4839,10.3432,-20.2705,12.6008,-35.2389,-5.5322,10.8351,-12.1874,7.89185,-1.92312,0.000486725,-0.000948016,-1.25643,-10.5788,-58.9082,22.3982,0,44.0152,0.493394,17.6543,-5.89866,4.329,-1.34586,-0.0024407,0.000768378,-1.5295,0.202525,0.00918762,0.172351,-0.000682938,2.49801,1.76505,0.0179789,1.91634,1.2267,1.69952,3.02461,1.46044,0.361077,0.254057,0.638542,-6.16272,-0.999133,-0.121927,0,1207,0,3.46945e-18,3.3285e-17,-3.32986e-17,2.08167e-17,3.46945e-17,3.17841e-17,-1.249e-16,8.32667e-17,1.249e-16,0,-0.555372,-0.212879,0.780241,-0.00312498,3.14159,1.96271,-0.18114,3.52608,-0.00321286,-0.392699,2.92403,-1.64588,4.45318,-0.0550166,0.523599,0,0,0,0.145109,0.00774596,-0.807018,0.763369,3.13644,1.96271,3.53345,-0.400915,2.92403,4.49316,0.526193,0.00522399
8.4,-6.16212,-1.12106,0.150516,0.0163956,0.0129699,0.902556,-0.801868,-0.74314,0.765461,0.0175547,3.1417,-1.74565,1.96788,-3.51964,3.53685,0.407668,-0.395692,6.98668,2.92961,-4.46595,4.48299,-0.450233,0.531086,-5.11221,-1.10793,-7.48625,0.469141,-7.42751,-2.7799,-4.56225,-1.10031,-6.98002,0.25409,-6.94408,-2.51696,0.0222128,0.4129,-0.51405,0.14652,-0.121927,-0.171257,0.00774596,1.97644,-0.807092,-1.52186,0.763224,-0.0157776,3.13647,-0.16405,1.96266,-0.903463,3.5334,-0.0160469,-0.400919,-0.0168841,1.02341,-0.198791,-1.27907,1.25413,23.101,10.3432,-20.2714,12.5598,-34.5612,-5.53027,10.8319,-12.1444,7.83665,-1.8925,0.000476753,-0.000928643,-1.25244,-8.81612,-58.9595,22.4134,0,44.1674,-0.298187,17.6721,-5.90352,4.36251,-1.37295,-0.00266454,0.000838783,-1.54136,0.202527,0.00909571,0.170214,0.0237727,2.51987,1.7915,0.00411519,1.8978,1.2098,2.0668,3.27793,1.59834,0.358609,0.25603,0.682749,-6.16272,-0.999133,-0.121927,0,1207,8.67362e-18,-6.93889e-18,-2.01594e-17,5.9997e-17,0,-4.16334e-17,-3.7615e-17,1.38778e-17,3.05311e-16,3.40006e-16,0,-0.555575,-0.210146,0.780275,-0.00312824,3.14159,1.96266,-0.183322,3.52607,-0.00320939,-0.392699,2.92439,-1.79132,4.45341,-0.0587761,0.523599,0,0,0,0.145201,0.00774596,-0.807092,0.763224,3.13647,1.96266,3.5334,-0.400919,2.92439,4.4935,0.526424,0.00522399
8.41,-6.16121,-1.12106,0.150606,0.0148031,0.0130827,0.90256,-0.801991,-0.743193,0.765298,0.0173427,3.1417,-1.74546,1.96783,-3.51936,3.53682,0.407871,-0.395692,7.01123,2.92973,-4.46346,4.48193,-0.448819,0.531051,-5.1113,-1.1078,-7.4855,0.46903,-7.42647,-2.77994,-4.56135,-1.10012,-6.97927,0.254,-6.94301,-2.51704,0.0219971,0.413158,-0.512586,0.146599,-0.121929,-0.173256,0.00784541,2.00953,-0.807228,-1.53988,0.763084,-0.0157775,3.13646,-0.204486,1.96259,-0.892461,3.53333,-0.016043,-0.400933,-0.0168888,1.02343,-0.201249,-1.27912,1.25409,23.4735,10.3468,-20.2769,12.6033,-35.1965,-5.53168,10.8336,-12.1834,7.88651,-1.92148,0.000479733,-0.000934301,-1.25661,-10.67,-58.9838,22.4265,0,44.0588,0.532252,17.678,-5.90715,4.32662,-1.34503,-0.00279615,0.000880525,-1.5287,0.20253,0.00902126,0.172035,0.000400583,2.5019,1.77049,0.0187495,1.92136,1.23067,2.45504,3.53796,1.74226,0.360935,0.253929,0.724207,-6.1619,-0.999129,-0.121929,0,1210,-8.67362e-19,-6.93889e-18,2.02068e-17,1.98409e-17,1.38778e-17,6.93889e-17,7.33463e-17,-1.11022e-16,4.16334e-16,4.44089e-16,0,-0.555757,-0.212589,0.780261,-0.00312775,3.14159,1.96259,-0.181071,3.52606,-0.0032086,-0.392699,2.9245,-1.93188,4.4534,-0.0621271,0.523599,0,0,0,0.145279,0.00784541,-0.807228,0.763084,3.13646,1.96259,3.53333,-0.400933,2.9245,4.49361,0.526411,0.00523733
8.42,-6.16121,-1.12106,0.150696,0.0165021,0.0130827,0.902797,-0.801965,-0.742939,0.765308,0.0175824,3.14173,-1.74543,1.96782,-3.51956,3.5368,0.407679,-0.395696,7.04194,2.92997,-4.45985,4.4804,-0.446712,0.531234,-5.11129,-1.10783,-7.4855,0.469032,-7.4264,-2.78005,-4.56135,-1.10012,-6.97927,0.254,-6.94301,-2.51704,0.0222344,0.412928,-0.510686,0.146692,-0.121929,-0.171213,0.00784541,1.97589,-0.807202,-1.52185,0.763058,-0.0157789,3.13648,-0.163106,1.96259,-0.904432,3.53333,-0.0160357,-0.400936,-0.0168896,1.02346,-0.198738,-1.27913,1.25415,23.1021,10.3468,-20.2779,12.5636,-34.5517,-5.53142,10.8337,-12.1445,7.8348,-1.89253,0.000479928,-0.000934726,-1.25246,-8.78378,-59.0333,22.4387,0,44.2284,-0.316413,17.6984,-5.91202,4.36343,-1.37481,-0.002877,0.000905782,-1.54171,0.202532,0.00893102,0.169901,0.0236878,2.52201,1.79446,0.00379003,1.90042,1.21152,3.07073,3.92349,1.95292,0.358586,0.256089,0.78899,-6.1619,-0.999129,-0.121929,0,1210,1.73472e-18,3.46945e-18,2.61564e-18,7.69919e-17,0,1.38778e-17,2.14265e-17,-4.16334e-17,5.55112e-17,1.11022e-16,0,-0.5558,-0.210098,0.780288,-0.00312835,3.14159,1.96259,-0.183501,3.52605,-0.00320714,-0.392699,2.92474,-2.14548,4.45364,-0.0676293,0.523599,0,0,0,0.145369,0.00784541,-0.807202,0.763058,3.13648,1.96259,3.53333,-0.400936,2.92474,4.49385,0.526651,0.00523733
8.43,-6.16028,-1.12104,0.150784,0.0149223,0.0132055,0.902823,-0.802269,-0.742772,0.764962,0.0174042,3.14173,-1.74523,1.96771,-3.51919,3.53671,0.407898,-0.3957,7.08009,2.93023,-4.45559,4.47868,-0.444279,0.531173,-5.11036,-1.10776,-7.48476,0.468899,-7.42536,-2.78004,-4.56042,-1.09992,-6.97851,0.253912,-6.94191,-2.51713,0.0220565,0.413219,-0.508086,0.146765,-0.121922,-0.173182,0.00795038,2.00666,-0.807524,-1.53721,0.762725,-0.0157771,3.13646,-0.206042,1.96245,-0.892291,3.5332,-0.016018,-0.400958,-0.0168956,1.02348,-0.201158,-1.27917,1.25411,23.4519,10.3507,-20.2838,12.6046,-35.1258,-5.53009,10.8301,-12.1766,7.87841,-1.91851,0.000486394,-0.000947178,-1.25686,-10.753,-59.0623,22.4567,0,44.1029,0.567618,17.702,-5.91607,4.32423,-1.34421,-0.00322354,0.00101545,-1.52791,0.202535,0.00885179,0.171682,0.00260568,2.50729,1.77705,0.0194858,1.92668,1.23456,3.81515,4.37265,2.2012,0.360693,0.253801,0.859979,-6.16081,-0.999123,-0.121922,0,1214,8.67362e-19,1.04083e-17,1.52669e-17,6.48353e-17,1.38778e-17,2.77556e-17,2.77759e-17,-3.05311e-16,3.05311e-16,3.46945e-16,0,-0.556236,-0.212125,0.78027,-0.00312741,3.14159,1.96245,-0.180997,3.52603,-0.0032036,-0.392699,2.92498,-2.38513,4.45362,-0.0733713,0.523599,0,0,0,0.14544,0.00795038,-0.807524,0.762725,3.13646,1.96245,3.5332,-0.400958,2.92498,4.49406,0.526633,0.00525513
8.44,-6.16028,-1.12104,0.150872,0.0166178,0.0132055,0.903079,-0.802244,-0.742527,0.764973,0.0176412,3.14175,-1.74519,1.96771,-3.5194,3.53668,0.407704,-0.3957,7.12994,2.9305,-4.44915,4.47603,-0.440594,0.531343,-5.11035,-1.10778,-7.48476,0.468899,-7.42529,-2.78017,-4.56042,-1.09992,-6.97851,0.253912,-6.94191,-2.51713,0.0222869,0.412981,-0.504457,0.146855,-0.121922,-0.171142,0.00795038,1.97333,-0.807499,-1.51952,0.7627,-0.0157856,3.13649,-0.164093,1.96245,-0.904495,3.5332,-0.0160161,-0.400958,-0.0168964,1.0235,-0.19865,-1.27919,1.25418,23.0841,10.3509,-20.2853,12.5657,-34.4892,-5.53019,10.8308,-12.1386,7.82741,-1.88994,0.00047919,-0.000933195,-1.25269,-8.83897,-59.1135,22.4691,0,44.278,-0.293518,17.7233,-5.92112,4.36174,-1.37451,-0.00322465,0.00101556,-1.54117,0.202537,0.00876324,0.169552,0.0256335,2.52735,1.80076,0.00430723,1.90535,1.21524,4.98451,5.0439,2.56974,0.358373,0.256002,0.968987,-6.16081,-0.999123,-0.121922,0,1214,-6.93889e-18,-6.93889e-18,1.96173e-17,-9.92452e-17,2.77556e-17,6.245e-17,6.13455e-17,-1.38778e-16,1.38778e-16,1.31839e-16,0,-0.556277,-0.209681,0.780295,-0.00312986,3.14159,1.96245,-0.183474,3.52603,-0.00320323,-0.392699,2.92524,-2.74621,4.45389,-0.082581,0.523599,0,0,0,0.145529,0.00795038,-0.807499,0.7627,3.13649,1.96245,3.5332,-0.400958,2.92524,4.49433,0.5269,0.00525513
8.45,-6.15933,-1.12101,0.150958,0.0150578,0.0133456,0.903139,-0.802655,-0.742229,0.76452,0.0174883,3.14175,-1.74499,1.96758,-3.51901,3.53658,0.407925,-0.395704,7.19551,2.93076,-4.44048,4.4726,-0.435713,0.531223,-5.10941,-1.10771,-7.48402,0.468772,-7.4242,-2.78015,-4.55947,-1.09966,-6.97775,0.253833,-6.94077,-2.5172,0.0221316,0.413272,-0.499104,0.146932,-0.121892,-0.173059,0.00807709,2.0025,-0.807923,-1.53328,0.762261,-0.0157819,3.13648,-0.206635,1.96231,-0.892389,3.53306,-0.0159966,-0.400976,-0.0169011,1.02353,-0.201008,-1.27923,1.25414,23.4182,10.3551,-20.2919,12.6053,-35.0236,-5.52752,10.8247,-12.1667,7.86709,-1.91404,0.000486669,-0.000947607,-1.25718,-10.7928,-59.1461,22.4895,0,44.1531,0.583506,17.7275,-5.92577,4.32267,-1.34404,-0.00358363,0.00112934,-1.52742,0.202539,0.00865264,0.171227,0.00595427,2.51457,1.78594,0.0198626,1.9316,1.23849,6.55739,5.93499,3.0629,0.360338,0.253723,1.10821,-6.15999,-0.999119,-0.121892,0,1217,-1.73472e-18,-2.42861e-17,-5.37764e-17,-2.61699e-17,0,-3.46945e-17,-2.11081e-17,-5.55112e-17,2.77556e-17,4.16334e-17,0,-0.556855,-0.211458,0.780281,-0.00312852,3.14159,1.96231,-0.180974,3.52602,-0.00319932,-0.392699,2.9255,-3.21377,4.45388,-0.0939124,0.523599,0,0,0,0.145603,0.00807709,-0.807923,0.762261,3.13648,1.96231,3.53306,-0.400976,2.9255,4.49456,0.526887,0.00526848
8.46,-6.15933,-1.12101,0.151044,0.0167489,0.0133456,0.903453,-0.802894,-0.741673,0.764261,0.0177723,3.14178,-1.74493,1.96751,-3.51913,3.53649,0.407752,-0.395704,7.28679,2.93119,-4.42638,4.46719,-0.42772,0.531305,-5.10939,-1.10786,-7.48404,0.468743,-7.42416,-2.78023,-4.55947,-1.09966,-6.97775,0.253833,-6.94077,-2.5172,0.0224036,0.413065,-0.490496,0.14702,-0.121892,-0.171022,0.00807709,1.967,-0.808162,-1.51262,0.761962,-0.0157953,3.1365,-0.167535,1.96225,-0.903379,3.53299,-0.015985,-0.400976,-0.0169019,1.02355,-0.198503,-1.27924,1.2542,23.0304,10.356,-20.2948,12.5647,-34.3247,-5.52413,10.8186,-12.1206,7.80914,-1.88233,0.000475053,-0.000925047,-1.25341,-9.00603,-59.2038,22.507,0,44.3134,-0.218067,17.747,-5.93122,4.35665,-1.37143,-0.00372018,0.0011723,-1.53946,0.202542,0.0085661,0.169103,0.0314356,2.53887,1.81461,0.00587755,1.91309,1.22188,9.12826,7.38668,3.8648,0.357791,0.255724,1.33679,-6.15999,-0.999119,-0.121892,0,1217,8.67362e-18,3.46945e-18,1.96918e-17,-1.97054e-17,-6.93889e-18,3.46945e-17,4.28463e-17,-1.38778e-16,1.94289e-16,2.08167e-16,0,-0.55726,-0.208533,0.780307,-0.00313228,3.14159,1.96225,-0.183179,3.52602,-0.00319701,-0.392699,2.92592,-3.97482,4.45417,-0.113049,0.523599,0,0,0,0.14569,0.00807709,-0.808162,0.761962,3.1365,1.96225,3.53299,-0.400976,2.92592,4.49498,0.527175,0.00526848
8.47,-6.1584,-1.12095,0.151128,0.0152069,0.0134999,0.903558,-0.803214,-0.741484,0.763899,0.0176021,3.14178,-1.74473,1.96744,-3.51882,3.53644,0.407953,-0.395708,7.41612,2.93133,-4.40282,4.45836,-0.414616,0.530976,-5.10847,-1.1077,-7.48333,0.468646,-7.42304,-2.78024,-4.55855,-1.09935,-6.97703,0.253764,-6.93962,-2.51727,0.0222303,0.413325,-0.475435,0.147094,-0.121839,-0.172895,0.00821808,1.99714,-0.808496,-1.5279,0.761616,-0.0157937,3.13649,-0.206466,1.96215,-0.892686,3.5329,-0.0159757,-0.400993,-0.0169066,1.02357,-0.200807,-1.27928,1.25417,23.3748,10.3608,-20.3027,12.6064,-34.8879,-5.52352,10.8165,-12.1529,7.85192,-1.90801,0.000480074,-0.000934661,-1.2577,-10.7989,-59.2375,22.526,0,44.2102,0.58415,17.7548,-5.9364,4.32171,-1.34436,-0.00393707,0.0012413,-1.52716,0.202544,0.00843057,0.170694,0.0105256,2.52459,1.79789,0.0199797,1.9366,1.24255,12.9329,9.75619,5.17778,0.359867,0.253682,1.70297,-6.15916,-0.999114,-0.121839,0,1220,1.73472e-18,-3.46945e-18,-6.01055e-18,5.94956e-18,3.46945e-17,-1.38778e-17,-2.81079e-17,-2.77556e-17,-2.77556e-16,-3.33067e-16,0,-0.557712,-0.210543,0.780294,-0.00313149,3.14159,1.96215,-0.180984,3.526,-0.00319515,-0.392699,2.92605,-5.19927,4.45415,-0.143073,0.523599,0,0,0,0.145762,0.00821808,-0.808496,0.761616,3.13649,1.96215,3.5329,-0.400993,2.92605,4.4951,0.527161,0.00528183
8.48,-6.1584,-1.12095,0.151212,0.0168926,0.0134999,0.903887,-0.803201,-0.741263,0.763919,0.0178279,3.14179,-1.74469,1.96744,-3.51903,3.53641,0.407757,-0.395708,7.60983,2.93166,-4.35265,4.44105,-0.386643,0.530573,-5.10846,-1.10772,-7.48333,0.468646,-7.42296,-2.7804,-4.55855,-1.09935,-6.97703,0.253764,-6.93962,-2.51727,0.0224589,0.413085,-0.442172,0.14718,-0.121839,-0.170862,0.00821808,1.96481,-0.808483,-1.51123,0.761603,-0.0157995,3.1365,-0.16415,1.96215,-0.905032,3.5329,-0.0159733,-0.400993,-0.0169074,1.0236,-0.198307,-1.2793,1.25424,23.0186,10.3621,-20.3062,12.57,-34.2771,-5.52466,10.8193,-12.1176,7.80316,-1.88074,0.000475689,-0.000926172,-1.25352,-8.86374,-59.2903,22.5389,0,44.3897,-0.286006,17.7768,-5.94162,4.35967,-1.375,-0.00394109,0.00124226,-1.54057,0.202547,0.00834625,0.168576,0.0328125,2.54446,1.82047,0.00467786,1.91502,1.22301,19.3713,14.8054,7.97512,0.357639,0.25591,2.48275,-6.15916,-0.999114,-0.121839,0,1220,-2.60209e-18,-2.42861e-17,-1.31188e-17,5.28142e-17,-1.38778e-17,3.46945e-17,3.70052e-17,0,-3.33067e-16,-2.498e-16,0,-0.557733,-0.20825,0.780307,-0.00313319,3.14159,1.96215,-0.183488,3.526,-0.00319466,-0.392699,2.92638,-7.79833,4.45448,-0.208106,0.523599,0,0,0,0.145846,0.00821808,-0.808483,0.761603,3.1365,1.96215,3.5329,-0.400993,2.92638,4.49542,0.527489,0.00528183
