t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
4.3,-6.32151,-1.02358,0.290895,0.0430368,-0.0363973,0.383281,-0.781574,-1.19493,0.780867,-0.323944,3.14518,-1.6059,1.97054,-3.20977,3.53907,0.847086,-0.387034,-2.0218,2.88466,81.2087,4.45559,-41.8105,0.528603,-5.27084,-1.08563,-7.58016,0.597139,-7.64638,-2.65649,-4.72257,-1.0818,-7.07056,0.390253,-7.1714,-2.37919,-0.417649,0.71634,85.1356,0.296378,-0.02382,-0.479566,-0.0391012,0.215135,-0.784277,-0.364175,0.778867,-0.111722,3.14271,-2.46008,1.96784,-1.18895,3.53863,-0.82851,-0.388351,-0.018224,1.08818,-0.566163,-1.35725,1.23666,8.23918,6.9885,-12.5683,7.34057,-15.4799,-8.65618,15.5724,-18.0895,9.98824,0.0545,0.133726,-0.232716,-1.12718,-737.867,-230.14,43.3702,0,249.099,301.615,90.0516,-15.1633,3.69973,189.698,57.4954,-9.62725,-2.55256,0.104335,0.00805104,3.9717,-0.138882,-0.534957,-0.0117855,-0.0029166,16.5785,-0.0550177,-0.366208,4283.21,-2143.56,0.119819,0.10844,0.000599699,-6.32145,-0.999761,-0.02382,0,633,-3.46945e-18,-6.93889e-18,-6.93889e-18,2.08167e-17,2.08167e-17,1.38778e-17,2.77556e-17,-3.46945e-18,-3.20924e-17,2.48723e-17,0,-0.789656,-0.0285067,0.784276,0.0110938,3.14159,1.96784,-0.118895,3.53864,-0.082851,-0.392699,2.88196,0.0538626,4.45274,-0.00291673,0.523599,0,0,0,0.28803,-0.0391012,-0.784277,0.778867,3.14271,1.96784,3.53863,-0.388351,2.88196,4.45276,0.525749,0.00270388
4.32,-6.32086,-1.02364,0.291109,0.0431887,-0.0366784,0.380665,-0.781511,-1.19932,0.780811,-0.323269,3.14523,-1.60575,1.97057,-3.20734,3.53912,0.847875,-0.386991,-2.01353,2.88467,-11.2746,4.4804,4.24207,0.528522,-5.27019,-1.0862,-7.57913,0.597272,-7.6461,-2.65635,-4.72194,-1.08231,-7.06951,0.390406,-7.17114,-2.37901,-0.422147,0.718775,-7.32277,0.296545,-0.0238795,-0.480477,-0.0393909,0.203842,-0.784224,-0.36023,0.778794,-0.115788,3.14277,-2.49092,1.96785,-1.17816,3.53865,-0.821822,-0.388328,-0.0182298,1.08828,-0.567136,-1.35732,1.23656,8.16204,6.97601,-12.5416,7.32942,-15.3851,-8.73039,15.7011,-18.2396,10.0536,0.0780023,0.142551,-0.248123,-1.12525,-746.884,-229.684,43.2078,0,248.081,305.361,89.867,-15.0978,3.66914,192.055,57.3808,-9.58585,-2.53144,0.10434,0.0107014,3.99336,-0.130771,-0.584537,0.0221233,0.00779738,16.7013,-0.0153959,0.413415,-340.959,152.211,0.119593,0.10754,-0.00754562,-6.32089,-0.999759,-0.0238795,0,635,0,0,2.08167e-17,-2.08167e-17,2.77556e-17,-1.38778e-17,2.08167e-17,3.46945e-18,-5.37764e-17,5.85469e-17,0,-0.78962,-0.0291543,0.784222,0.0114881,3.14159,1.96785,-0.117816,3.53866,-0.0821822,-0.392699,2.88196,0.0781884,4.45277,0.0211808,0.523599,0,0,0,0.288183,-0.0393909,-0.784224,0.778794,3.14277,1.96785,3.53865,-0.388328,2.88196,4.45276,0.525782,0.00271255
4.34,-6.32022,-1.0237,0.291378,0.0433476,-0.0369522,0.378061,-0.781449,-1.20401,0.780735,-0.323059,3.14528,-1.60575,1.97062,-3.21187,3.53915,0.849018,-0.386952,-2.01785,2.88468,-17.27,4.45769,6.90426,0.528683,-5.26953,-1.08677,-7.57811,0.597385,-7.64582,-2.65618,-4.72131,-1.08281,-7.06849,0.390547,-7.17087,-2.37884,-0.42696,0.714233,-13.341,0.296768,-0.0239454,-0.481442,-0.0396734,0.19393,-0.78417,-0.366583,0.778723,-0.120366,3.14282,-2.47078,1.9679,-1.1892,3.5387,-0.828483,-0.388281,-0.0182367,1.08841,-0.568174,-1.35745,1.23645,8.09646,6.96459,-12.5166,7.31951,-15.4459,-8.8308,15.8772,-18.4331,10.1656,0.0989928,0.153788,-0.267798,-1.11967,-744.192,-230.533,43.2255,0,250.057,304.31,90.2417,-15.11,3.69911,191.37,57.6081,-9.59181,-2.55211,0.104346,0.0134576,4.01499,-0.130215,-0.613544,0.03261,2.02179e-05,16.4773,0.0417862,-0.215983,-640.725,285.32,0.119691,0.108415,-0.00402309,-6.32033,-0.999758,-0.0239454,0,637,2.60209e-18,1.38778e-17,1.38778e-17,-3.46945e-17,2.77556e-17,6.93889e-18,6.93889e-17,-2.08167e-17,-8.76035e-17,4.53197e-17,0,-0.789583,-0.0300904,0.784168,0.0119642,3.14159,1.9679,-0.118919,3.53871,-0.0828483,-0.392699,2.88196,0.0670207,4.45277,0.0105681,0.523599,0,0,0,0.288388,-0.0396734,-0.78417,0.778723,3.14282,1.9679,3.5387,-0.388281,2.88196,4.45275,0.525779,0.00272122
4.36,-6.31959,-1.02378,0.29171,0.0435196,-0.0372198,0.375416,-0.781384,-1.20881,0.780659,-0.322948,3.14533,-1.60555,1.97068,-3.21109,3.53923,0.850061,-0.38689,-2.00506,2.88442,-9.44299,4.45542,3.46646,0.528289,-5.26888,-1.08733,-7.57711,0.597485,-7.64563,-2.6559,-4.7207,-1.08332,-7.06747,0.390672,-7.17059,-2.37869,-0.431891,0.715036,-5.51586,0.297052,-0.0240226,-0.482466,-0.0399497,0.184352,-0.784114,-0.374256,0.778654,-0.124948,3.14288,-2.50118,1.96795,-1.17925,3.53875,-0.822121,-0.388238,-0.0182447,1.08858,-0.569282,-1.35762,1.23635,8.03443,6.95349,-12.4917,7.30999,-15.5314,-8.93592,16.0611,-18.6353,10.2859,0.120039,0.1657,-0.288657,-1.11367,-754.431,-230.44,43.1069,0,249.506,308.602,90.2188,-15.0646,3.66997,194.051,57.5893,-9.56214,-2.53194,0.104355,0.0165873,4.03697,-0.132239,-0.645041,0.0382774,0.00995509,16.5196,0.0944096,0.639471,-249.389,116.127,0.119834,0.107556,-0.0106197,-6.31978,-0.999756,-0.0240226,0,639,8.67362e-18,1.38778e-17,1.38778e-17,-2.08167e-17,3.46945e-17,2.08167e-17,4.85723e-17,-1.38778e-17,-1.56125e-17,0,0,-0.789544,-0.0310534,0.784114,0.0124472,3.14159,1.96795,-0.117924,3.53875,-0.0822121,-0.392699,2.88169,0.0865125,4.45249,0.0268032,0.523599,0,0,0,0.288648,-0.0399497,-0.784114,0.778654,3.14288,1.96795,3.53875,-0.388238,2.88169,4.45248,0.525502,0.00272989
4.38,-6.31895,-1.02382,0.292054,0.0436499,-0.0374938,0.373314,-0.78134,-1.21296,0.78059,-0.324865,3.14536,-1.60543,1.97074,-3.21363,3.53928,0.851165,-0.386843,-2.0036,2.88401,-16.0708,4.45562,6.43206,0.527957,-5.26825,-1.08785,-7.5761,0.597625,-7.64548,-2.65551,-4.72008,-1.08379,-7.06645,0.39084,-7.17033,-2.37849,-0.43614,0.712489,-12.1432,0.297399,-0.0240612,-0.483591,-0.0402367,0.174934,-0.784083,-0.38646,0.778597,-0.129846,3.14291,-2.4969,1.96799,-1.18442,3.53879,-0.824921,-0.388195,-0.0182553,1.08879,-0.570502,-1.35783,1.23624,7.9751,6.94243,-12.4663,7.30069,-15.6889,-9.05839,16.2756,-18.8683,10.4339,0.141748,0.17953,-0.312893,-1.10596,-757.89,-231.579,43.1621,0,251.407,310.109,90.7158,-15.0926,3.68237,194.966,57.8918,-9.57783,-2.5405,0.104364,0.0172023,4.05718,-0.105091,-0.620041,-0.0575969,0.00563688,16.3951,0.149619,0.0728485,-580.801,264.406,0.120119,0.107915,-0.0047453,-6.31894,-0.999754,-0.0240612,0,642,-2.60209e-18,-6.93889e-18,-1.38778e-17,6.93889e-18,3.46945e-17,4.85723e-17,3.46945e-17,-2.08167e-17,-2.51535e-17,-1.51788e-18,0,-0.789539,-0.0321588,0.784083,0.0129801,3.14159,1.96799,-0.118442,3.5388,-0.0824921,-0.392699,2.88126,0.0680075,4.45207,0.011118,0.523599,0,0,0,0.288967,-0.0402367,-0.784083,0.778597,3.14291,1.96799,3.53879,-0.388195,2.88126,4.45206,0.52508,0.00274289
4.4,-6.31833,-1.02387,0.292428,0.0437959,-0.037765,0.37197,-0.781278,-1.2172,0.78055,-0.329314,3.14537,-1.60535,1.97084,-3.21806,3.53938,0.851417,-0.386787,-1.99461,2.8837,-12.073,4.45567,4.36284,0.527548,-5.26764,-1.08833,-7.5751,0.597762,-7.6453,-2.6552,-4.71947,-1.08428,-7.06545,0.390989,-7.17008,-2.37832,-0.440423,0.708108,-8.14486,0.297765,-0.0241165,-0.484726,-0.0405166,0.169635,-0.784029,-0.420974,0.778617,-0.135086,3.14292,-2.50037,1.96809,-1.18629,3.53889,-0.825719,-0.388143,-0.0182648,1.08901,-0.571736,-1.35806,1.23613,7.94747,6.93428,-12.4464,7.29469,-16.2053,-9.22904,16.578,-19.1797,10.6797,0.159481,0.197808,-0.34505,-1.09067,-762.016,-232.171,43.1238,0,252.48,311.926,90.9952,-15.0836,3.68587,196.055,58.0517,-9.56917,-2.54278,0.104375,0.0187003,4.07805,-0.0671979,-0.543217,-0.280122,0.00397804,16.1791,0.162908,0.449489,-380.924,158.048,0.121118,0.108012,-0.00744899,-6.31838,-0.999752,-0.0241165,0,644,-8.67362e-19,-6.93889e-18,6.93889e-18,-1.38778e-17,1.38778e-17,1.38778e-17,2.77556e-17,-3.46945e-18,-3.03577e-17,3.20924e-17,0,-0.789503,-0.0337525,0.784075,0.0136339,3.14159,1.96809,-0.118632,3.53885,-0.0825719,-0.392699,2.88095,0.0755925,4.45177,0.0211127,0.523599,0,0,0,0.289303,-0.0405166,-0.784029,0.778617,3.14292,1.96809,3.53889,-0.388143,2.88095,4.45175,0.524784,0.00275156
4.42,-6.31771,-1.02396,0.292868,0.0439816,-0.0380203,0.371049,-0.781263,-1.22032,0.780441,-0.333349,3.14537,-1.60505,1.9709,-3.2167,3.53946,0.852878,-0.386717,-1.9926,2.88341,-18.0237,4.45371,6.73061,0.527445,-5.26702,-1.08884,-7.57413,0.597835,-7.64511,-2.65493,-4.71887,-1.08477,-7.06446,0.391092,-7.1698,-2.37819,-0.443654,0.709481,-14.0975,0.298163,-0.0242061,-0.485862,-0.0407805,0.1693,-0.784024,-0.468753,0.778594,-0.139593,3.14292,-2.5354,1.96814,-1.17507,3.53894,-0.818373,-0.388093,-0.0182749,1.08924,-0.572975,-1.35831,1.23602,7.9581,6.92995,-12.4336,7.29284,-16.9644,-9.40946,16.8986,-19.5023,10.9694,0.174575,0.216994,-0.378862,-1.07163,-775.719,-232.591,43.0788,0,252.406,317.671,91.189,-15.0693,3.6521,199.645,58.1684,-9.55897,-2.51948,0.104386,0.0220112,4.10009,-0.046067,-0.418486,-0.48187,0.0151529,16.2501,0.235947,0.100529,-678.476,276.437,0.122568,0.107019,-0.0042987,-6.31782,-0.999751,-0.0242061,0,646,3.46945e-18,6.93889e-18,1.38778e-17,-1.38778e-17,0,-6.93889e-18,1.38778e-17,3.46945e-18,-4.94396e-17,4.35849e-17,0,-0.789514,-0.0354697,0.784069,0.0142794,3.14159,1.96814,-0.11751,3.5389,-0.0818373,-0.392699,2.88065,0.0653874,4.45147,0.0115273,0.523599,0,0,0,0.289668,-0.0407805,-0.784024,0.778594,3.14292,1.96814,3.53894,-0.388093,2.88065,4.45145,0.524483,0.00276023
4.44,-6.31709,-1.02406,0.293392,0.0441905,-0.0382628,0.370304,-0.781276,-1.22272,0.780309,-0.337068,3.14536,-1.60481,1.97096,-3.21979,3.53951,0.853932,-0.386674,-1.9774,2.88282,-12.8726,4.45447,4.49706,0.526809,-5.26641,-1.08936,-7.57317,0.597884,-7.6449,-2.65468,-4.71826,-1.08527,-7.0635,0.391164,-7.16951,-2.37809,-0.446183,0.706393,-8.9449,0.298634,-0.0243162,-0.487057,-0.0410317,0.17197,-0.784045,-0.51869,0.778551,-0.142331,3.14292,-2.52874,1.96819,-1.18189,3.53899,-0.821946,-0.388049,-0.0182863,1.08953,-0.574285,-1.35862,1.23592,7.99269,6.92795,-12.4247,7.2935,-17.7972,-9.57714,17.1956,-19.8007,11.2572,0.185405,0.23349,-0.407952,-1.05317,-780.972,-234.442,43.2372,0,255.215,319.949,91.9883,-15.1411,3.66792,201.031,58.6572,-9.60174,-2.53044,0.1044,0.0261617,4.12266,-0.0372728,-0.290923,-0.628939,0.0120458,16.0986,0.288085,0.759946,-420.947,164.851,0.12412,0.107478,-0.00729236,-6.31726,-0.999749,-0.0243162,0,648,-2.60209e-18,-6.93889e-18,-6.93889e-18,6.93889e-18,1.38778e-17,2.08167e-17,4.16334e-17,1.38778e-17,-1.82146e-17,2.90566e-17,0,-0.789552,-0.0368766,0.784067,0.0147621,3.14159,1.96819,-0.118192,3.53894,-0.0821946,-0.392699,2.88005,0.0737271,4.45102,0.0205405,0.523599,0,0,0,0.290099,-0.0410317,-0.784045,0.778551,3.14292,1.96819,3.53899,-0.388049,2.88005,4.45084,0.524029,0.0027689
4.46,-6.31646,-1.02419,0.294004,0.0444185,-0.0384956,0.369742,-0.78127,-1.22471,0.780215,-0.341472,3.14536,-1.60441,1.97103,-3.21947,3.53959,0.85566,-0.386599,-1.97503,2.88224,2568.18,4.45321,-977.512,0.526226,-5.26579,-1.08986,-7.57223,0.597902,-7.64474,-2.65433,-4.71765,-1.08576,-7.06254,0.391217,-7.1692,-2.37801,-0.448262,0.706714,2572.11,0.299191,-0.0244387,-0.488342,-0.0412775,0.176365,-0.784052,-0.563472,0.778533,-0.144951,3.14292,-2.5551,1.96825,-1.17527,3.53905,-0.817104,-0.387992,-0.0183008,1.08986,-0.5757,-1.359,1.23581,8.04171,6.92719,-12.4176,7.29546,-18.5869,-9.71811,17.4433,-20.0535,11.5119,0.201744,0.248768,-0.43482,-1.03666,-795.883,-235.935,43.3425,0,256.665,326.236,92.6383,-15.1907,3.64547,204.935,59.0534,-9.63074,-2.51496,0.104416,0.0306276,4.1457,-0.0281028,-0.188993,-0.849108,0.0202267,16.1177,0.374489,0.118725,128632,-48935.6,0.12554,0.106814,2.50288e-05,-6.31643,-0.999747,-0.0244387,0,651,-6.93889e-18,-1.38778e-17,-2.08167e-17,1.38778e-17,3.46945e-17,2.77556e-17,4.85723e-17,1.38778e-17,-1.73472e-17,4.1547e-17,0,-0.789586,-0.0381998,0.784074,0.0152314,3.14159,1.96825,-0.117531,3.539,-0.0817104,-0.392699,2.87946,0.0507092,4.45044,-0.00163033,0.523599,0,0,0,0.29061,-0.0412775,-0.784052,0.778533,3.14292,1.96825,3.53905,-0.387992,2.87946,4.45026,0.523444,0.00278191
4.48,-6.31583,-1.02432,0.294711,0.0446557,-0.0387184,0.367809,-0.781251,-1.22798,0.780126,-0.342865,3.14538,-1.60401,1.97111,-3.22219,3.53966,0.857538,-0.386531,-1.95842,2.88158,-23.326,4.45192,8.21403,0.531328,-5.26517,-1.09037,-7.5713,0.597897,-7.6446,-2.65396,-4.71703,-1.08625,-7.06159,0.39125,-7.16887,-2.37795,-0.451645,0.704005,-19.4054,0.299849,-0.0245739,-0.489724,-0.041509,0.182552,-0.784041,-0.597913,0.778505,-0.139646,3.14293,-2.55789,1.96832,-1.17922,3.53912,-0.819207,-0.387925,-0.0183157,1.09026,-0.57723,-1.35946,1.2357,8.10582,6.92774,-12.4122,7.29881,-19.2487,-9.81426,17.6087,-20.2296,11.7016,0.170016,0.245741,-0.429532,-1.02934,-807.099,-238.539,43.601,0,260.128,331.027,93.761,-15.3056,3.65158,208.048,59.7883,-9.70767,-2.52067,0.104435,0.0353455,4.1687,-0.0966164,-0.219468,-0.58464,0.019792,15.986,0.455257,0.830442,-943.681,350.97,0.126674,0.106987,-0.00359327,-6.31587,-0.999745,-0.0245739,0,653,2.60209e-18,1.38778e-17,2.08167e-17,-4.16334e-17,2.08167e-17,4.16334e-17,3.46945e-17,-3.46945e-18,-3.72966e-17,2.60209e-17,0,-0.789592,-0.0375595,0.784063,0.0147581,3.14159,1.96832,-0.117925,3.53907,-0.0819207,-0.392699,2.87879,0.0608381,4.44977,0.00919428,0.523599,0,0,0,0.291214,-0.041509,-0.784041,0.778505,3.14293,1.96832,3.53912,-0.387925,2.87879,4.44959,0.522779,0.00279059
4.5,-6.3152,-1.02447,0.295522,0.0449121,-0.0389302,0.366589,-0.781238,-1.22952,0.780131,-0.344471,3.14539,-1.60344,1.97118,-3.22176,3.53975,0.859662,-0.386451,-1.95614,2.88094,11.6895,4.45212,-4.63986,0.524527,-5.26454,-1.09087,-7.57038,0.597867,-7.64443,-2.65362,-4.71641,-1.08674,-7.06066,0.391258,-7.16852,-2.37792,-0.453189,0.704437,15.6171,0.300612,-0.0247258,-0.491207,-0.0417295,0.179047,-0.784037,-0.588953,0.778483,-0.141399,3.14293,-2.58732,1.96838,-1.17253,3.53918,-0.813893,-0.387859,-0.0183325,1.09072,-0.578881,-1.35999,1.23559,8.09743,6.92171,-12.3935,7.29472,-19.1809,-9.84044,17.6441,-20.2991,11.7189,0.185605,0.250076,-0.436814,-1.03161,-827.516,-241.169,43.8633,0,262.843,339.638,94.893,-15.4219,3.627,213.389,60.4805,-9.77758,-2.5037,0.104457,0.0405392,4.19212,-0.0610259,-0.232561,-0.664955,0.0284582,16.011,0.561425,0.113964,807.06,-291.724,0.12641,0.10626,0.00441134,-6.31531,-0.999744,-0.0247258,0,655,-1.73472e-18,6.93889e-18,-1.38778e-17,1.38778e-17,-2.08167e-17,-4.16334e-17,-2.77556e-17,-6.93889e-18,-2.47198e-17,1.17094e-17,0,-0.789605,-0.0377057,0.78406,0.0149067,3.14159,1.96838,-0.117256,3.53913,-0.0813893,-0.392699,2.87814,0.0356084,4.44911,-0.0147528,0.523599,0,0,0,0.291912,-0.0417295,-0.784037,0.778483,3.14293,1.96838,3.53918,-0.387859,2.87814,4.44893,0.522123,0.00279926
4.52,-6.31457,-1.02463,0.296438,0.0451817,-0.0391375,0.364093,-0.781223,-1.23276,0.780102,-0.344806,3.14542,-1.60283,1.97125,-3.22286,3.53981,0.861484,-0.386388,-1.93908,2.88028,-216.704,4.45163,82.5296,0.52428,-5.26392,-1.09138,-7.56947,0.597824,-7.64426,-2.6533,-4.71579,-1.08723,-7.05974,0.391252,-7.16817,-2.37791,-0.456488,0.703342,-212.776,0.301487,-0.0248883,-0.492821,-0.0419454,0.181344,-0.784031,-0.594188,0.778459,-0.131942,3.14294,-2.59837,1.96844,-1.17435,3.53924,-0.816021,-0.387799,-0.0183515,1.09125,-0.580682,-1.36062,1.23547,8.1352,6.91971,-12.3817,7.29514,-19.3826,-9.87377,17.6922,-20.3754,11.7787,0.126212,0.23317,-0.407027,-1.03734,-846.646,-245.092,44.3044,0,267.643,347.746,96.5706,-15.6135,3.625,219.069,61.6987,-9.92455,-2.50794,0.104483,0.0458173,4.21596,-0.124779,-0.335799,-0.167868,0.0303499,15.9596,0.603097,0.853011,-10612.6,4069.5,0.126636,0.106195,-0.000351772,-6.31475,-0.999742,-0.0248883,0,657,5.20417e-18,6.93889e-18,2.08167e-17,-1.38778e-17,6.93889e-18,-2.08167e-17,-6.93889e-18,-3.1225e-17,-8.23994e-17,2.96394e-17,0,-0.789616,-0.0355911,0.784053,0.0138354,3.14159,1.96844,-0.117438,3.53919,-0.0816021,-0.392699,2.87747,0.049082,4.44845,-0.000623788,0.523599,0,0,0,0.292714,-0.0419454,-0.784031,0.778459,3.14294,1.96844,3.53924,-0.387799,2.87747,4.44827,0.52146,0.00280794
4.54,-6.31394,-1.0248,0.297461,0.0454674,-0.039337,0.362045,-0.78119,-1.23534,0.7801,-0.345712,3.14545,-1.60209,1.97132,-3.22196,3.53989,0.863522,-0.386315,-1.93816,2.87967,5.89449,4.45052,-2.74295,0.523514,-5.26329,-1.0919,-7.56858,0.597768,-7.64407,-2.65301,-4.71518,-1.08772,-7.05883,0.39123,-7.16781,-2.37791,-0.459096,0.704243,9.82149,0.302474,-0.0250604,-0.49456,-0.0421579,0.174993,-0.784011,-0.578083,0.778413,-0.134175,3.14296,-2.62532,1.9685,-1.17016,3.5393,-0.811726,-0.387743,-0.0183741,1.09184,-0.582628,-1.36133,1.23535,8.10871,6.91174,-12.3576,7.28892,-19.1951,-9.90129,17.7268,-20.4524,11.7805,0.146302,0.238084,-0.41525,-1.04164,-873.201,-249.447,44.8022,0,272.486,358.956,98.4317,-15.8293,3.60515,226.022,62.842,-10.0559,-2.49421,0.104512,0.0511251,4.24022,-0.102416,-0.391359,-0.21319,0.0371395,16.0078,0.705012,0.0462901,517.248,-194.13,0.126135,0.105607,0.00753287,-6.31392,-0.99974,-0.0250604,0,660,-1.30104e-17,-1.38778e-17,-1.38778e-17,2.77556e-17,1.38778e-17,3.46945e-17,6.245e-17,1.73472e-17,-1.17094e-17,2.55872e-17,0,-0.789622,-0.0356986,0.784033,0.0140074,3.14159,1.9685,-0.11702,3.53925,-0.0811726,-0.392699,2.87685,0.0240915,4.44783,-0.021503,0.523599,0,0,0,0.293617,-0.0421579,-0.784011,0.778413,3.14296,1.9685,3.5393,-0.387743,2.87685,4.44764,0.520838,0.00282095
4.56,-6.31332,-1.02497,0.298576,0.0457469,-0.0395356,0.359385,-0.781149,-1.23923,0.780052,-0.346177,3.14549,-1.60131,1.97139,-3.22232,3.53995,0.865073,-0.386257,-1.91723,2.87891,976.92,4.45024,-379.69,0.522899,-5.26266,-1.09242,-7.56768,0.597715,-7.64392,-2.65264,-4.71457,-1.08821,-7.05792,0.391209,-7.16746,-2.37791,-0.463077,0.703887,980.847,0.303582,-0.025231,-0.496442,-0.0423653,0.172678,-0.783978,-0.583481,0.778368,-0.133157,3.14299,-2.64156,1.96856,-1.17128,3.53936,-0.814837,-0.387687,-0.0183975,1.09252,-0.584739,-1.36214,1.23523,8.11502,6.90654,-12.3379,7.28581,-19.3787,-9.97264,17.8399,-20.6004,11.8788,0.143435,0.239929,-0.418223,-1.0411,-900.907,-255.02,45.4623,0,279.117,370.683,100.809,-16.1139,3.59897,234.569,64.6576,-10.2861,-2.49993,0.104544,0.0557893,4.26413,-0.133013,-0.465525,-0.0677716,0.0391123,15.9931,0.694498,1.04628,49068.5,-19039.4,0.126324,0.105419,8.34576e-05,-6.31336,-0.999738,-0.025231,0,662,-4.33681e-18,-1.38778e-17,0,1.38778e-17,4.16334e-17,4.16334e-17,2.77556e-17,1.04083e-17,-1.12757e-17,2.64173e-17,0,-0.789606,-0.0354475,0.784003,0.013894,3.14159,1.96856,-0.117131,3.5393,-0.0814837,-0.392699,2.87608,0.0455445,4.44706,-0.00175916,0.523599,0,0,0,0.294631,-0.0423653,-0.783978,0.778368,3.14299,1.96856,3.53936,-0.387687,2.87608,4.44688,0.520069,0.00282963
4.58,-6.31269,-1.02514,0.299782,0.0460324,-0.0397278,0.357054,-0.781111,-1.24292,0.780009,-0.347624,3.14552,-1.6004,1.97145,-3.22084,3.54003,0.867298,-0.386186,-1.92381,2.87846,3.05521,4.44929,-1.77294,0.522302,-5.26203,-1.09294,-7.5668,0.597651,-7.64368,-2.65244,-4.71395,-1.08869,-7.05702,0.391178,-7.16709,-2.37792,-0.466833,0.705374,6.9822,0.304793,-0.025407,-0.498436,-0.0425661,0.166348,-0.783949,-0.585654,0.778321,-0.136507,3.14302,-2.67227,1.96861,-1.16691,3.53941,-0.809929,-0.387631,-0.018423,1.09326,-0.58698,-1.36302,1.2351,8.09239,6.89865,-12.3122,7.27978,-19.4892,-10.0654,17.9896,-20.7906,11.9908,0.170547,0.251717,-0.438521,-1.03824,-936.666,-261.2,46.2023,0,286.01,385.778,103.442,-16.4321,3.5765,243.974,66.285,-10.4817,-2.48432,0.10458,0.0602794,4.28801,-0.116537,-0.492417,-0.140127,0.0452351,16.0705,0.805779,-0.328972,375.224,-143.533,0.12638,0.104755,0.0112479,-6.3128,-0.999737,-0.025407,0,664,-8.67362e-19,-6.93889e-18,-6.93889e-18,1.38778e-17,-6.93889e-18,-1.38778e-17,-3.46945e-17,-1.73472e-17,-3.1225e-17,-2.1684e-19,0,-0.789594,-0.0360827,0.783973,0.0142575,3.14159,1.96861,-0.116694,3.53936,-0.0809929,-0.392699,2.87563,0.0105026,4.4466,-0.0289621,0.523599,0,0,0,0.295738,-0.0425661,-0.783949,0.778321,3.14302,1.96861,3.53941,-0.387631,2.87563,4.44642,0.519611,0.00283831
4.6,-6.31206,-1.02532,0.301075,0.0463236,-0.039911,0.354495,-0.781063,-1.24719,0.779929,-0.349028,3.14555,-1.59944,1.97151,-3.21969,3.54008,0.869053,-0.386128,-1.90001,2.87805,-26.0504,4.44945,10.0714,0.521998,-5.26139,-1.09346,-7.56592,0.597573,-7.6434,-2.65228,-4.71333,-1.08916,-7.05613,0.391134,-7.16671,-2.37794,-0.47122,0.706524,-22.123,0.306103,-0.0255886,-0.500531,-0.042758,0.162864,-0.78391,-0.603224,0.778269,-0.139944,3.14305,-2.69502,1.96866,-1.16653,3.53946,-0.812936,-0.387577,-0.0184504,1.09406,-0.589339,-1.36399,1.23497,8.09296,6.89283,-12.2898,7.27598,-19.871,-10.1903,18.1964,-21.0333,12.1744,0.199049,0.266705,-0.464445,-1.03013,-975.374,-268.768,47.1314,0,294.789,402.137,106.661,-16.8302,3.56413,255.981,68.7653,-10.8037,-2.48871,0.104618,0.0646265,4.31173,-0.12795,-0.517429,-0.210273,0.048064,16.1309,0.779282,1.18999,-1080.08,454.237,0.126931,0.104388,-0.00401734,-6.31224,-0.999735,-0.0255886,0,666,0,-6.93889e-18,-6.93889e-18,2.77556e-17,1.38778e-17,6.93889e-18,1.38778e-17,-6.93889e-18,-1.82146e-17,5.42101e-20,0,-0.789572,-0.0370103,0.783937,0.0146969,3.14159,1.96866,-0.116657,3.53941,-0.0812936,-0.392699,2.8752,0.055631,4.44619,0.00652551,0.523599,0,0,0,0.296935,-0.042758,-0.78391,0.778269,3.14305,1.96866,3.53946,-0.387577,2.8752,4.446,0.519202,0.00284699
