t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
1.17,-6.51802,-1.0226,0.0132246,-0.00075507,-0.00114542,-7.85568,5.59927,-4.48212,-0.0928877,-3.95359,5.26023,-1.9066,1.93881,-3.49901,3.50909,0.315483,-0.401072,-2.89402,2.89291,-4.46623,4.46456,-0.502072,0.53924,-5.41493,-1.13954,-7.82558,0.572085,-7.79094,-2.69078,-4.91802,-1.02443,-7.31643,0.363954,-7.31961,-2.40733,-6.69365,0.411157,-0.540913,0.0131668,-0.0130539,-0.0340964,-0.00114542,-1638.03,5.59927,587.803,0.66535,-217.763,3.25231,0.0634751,1.93881,-0.141244,3.50934,0.105683,-0.401311,-0.0147811,1.00037,-0.0281885,-1.25046,1.25022,2.09589e+06,-1304.78,2612.78,540232,-4.19186e+06,469.671,-940.498,-193327,-1627.54,-361012,-173.98,348.389,468.571,1.1907,-37.012,17.958,0,19.7988,-0.981288,7.53813,-3.56177,3.58573,-0.252791,-1.14464,0.453184,-1.19618,0.200056,0.00610535,0.0390346,-0.472551,-434.146,-392.794,0.0382046,1.03372,1.1482,0.139215,-0.253111,0.631962,-102.553,0.212937,0.165162,-6.5,-1,-0.0130539,0,0,-1.6263e-19,7.10543e-15,-2.13163e-14,2.66454e-14,1.73472e-18,4.94396e-17,6.245e-17,-4.17418e-18,-9.02056e-17,-9.88792e-17,0,-0.654466,76.595,0.896119,-46.0033,3.14159,1.93881,-0.0266733,3.52568,0.0211367,-0.392699,2.89291,0.0820696,4.4663,-0.00944904,0.523599,0,0,0,0.0131635,-0.00114542,5.59927,0.66535,3.25231,1.93881,3.50934,-0.401311,2.89291,4.4637,0.53931,0
1.18,-6.5194,-1.02288,0.013285,-0.00111884,-0.00152254,-7.86102,5.59364,7.55709,1.77575,6.48463,4.23574,-1.90614,1.93858,-3.49863,3.50886,0.315424,-0.40106,-2.89236,2.89145,-4.46417,4.46311,-0.502461,0.538923,-5.41762,-1.13941,-7.82649,0.572004,-7.79267,-2.69104,-4.91941,-1.02531,-7.31729,0.36398,-7.32151,-2.4073,8.23868,0.411292,-0.539984,0.0132279,-0.0130539,-0.0351157,-0.00152254,2893.45,5.59364,-1379.92,0.664766,263.677,3.24976,0.0509499,1.93858,-0.139299,3.50911,0.105686,-0.401299,-0.0147811,1.00037,-0.0294622,-1.25046,1.25022,6.65934e+06,2348.32,-4704.45,1.70371e+06,-1.45452e+07,-1118.01,2239.75,-813292,3032.79,-1.63691e+06,213.645,-428.001,-750.44,0.931508,-37.0346,17.9597,0,19.8122,-0.874612,7.53987,-3.56021,3.57689,-0.259382,-1.14818,0.454296,-1.19315,0.200056,0.0060443,0.0403699,-0.534011,781.972,653.409,0.0454056,1.04806,1.16771,0.166453,-0.193967,0.686874,186.387,0.212431,0.16413,-6.5,-1,-0.0130539,0,0,-4.33681e-19,7.10543e-15,0,-6.21725e-14,-1.99493e-17,-2.1684e-17,-1.73472e-17,-2.05998e-17,-1.9082e-17,-2.08167e-17,0,-0.65552,-182.182,0.893563,61.126,3.14159,1.93858,-0.0262735,3.52569,0.0211373,-0.392699,2.89145,0.0839377,4.46598,-0.0091493,0.523599,0,0,0,0.0132246,-0.00152254,5.59364,0.664766,3.24976,1.93858,3.50911,-0.401299,2.89145,4.46223,0.53899,0
1.19,-6.52099,-1.02267,0.0133449,-0.00176238,-0.00218957,-7.86705,5.58286,1.58426,-0.0700557,1.49146,3.25958,-1.90559,1.9385,-3.4984,3.50878,0.31539,-0.401002,-2.89044,2.89019,-4.46233,4.46185,-0.504571,0.538535,-5.42233,-1.13642,-7.82719,0.572649,-7.7951,-2.69045,-4.921,-1.02618,-7.31796,0.364715,-7.32403,-2.40656,1.39622,0.411378,-0.539011,0.0132884,-0.0130539,-0.0368591,-0.00218957,691.396,5.58286,-320.325,0.666186,63.0819,3.24359,0.032516,1.9385,-0.137008,3.50902,0.105549,-0.40124,-0.0147811,1.00037,-0.0316406,-1.25045,1.25021,390829,577.352,-1157.46,98765.1,-829717,-265.608,532.494,-45947.2,728.233,-89862.4,52.3173,-104.886,-181.689,0.544184,-37.0476,17.948,0,19.8324,-0.719316,7.54546,-3.558,3.56562,-0.270031,-1.15091,0.454704,-1.18927,0.200056,0.00598386,0.0427197,-0.602988,184.603,152.718,0.0547812,1.06208,1.19036,0.191302,-0.136622,0.749392,44.7656,0.211769,0.163126,-6.5,-1,-0.0130539,0,0,5.42101e-19,1.77636e-15,0,1.19904e-14,3.46945e-18,3.46945e-18,1.73472e-17,-2.43945e-18,-3.46945e-18,-6.93889e-18,0,-0.655838,-43.2727,0.887397,14.5435,3.14159,1.9385,-0.0258175,3.52575,0.0211097,-0.392699,2.89019,0.0850789,4.46559,-0.00847031,0.523599,0,0,0,0.013285,-0.00218957,5.58286,0.666186,3.24359,1.9385,3.50902,-0.40124,2.89019,4.46096,0.538595,0
1.2,-6.52142,-1.02385,0.0134041,-0.00185544,-0.00228617,-7.87402,5.57043,0.715121,0.35368,0.786801,3.29618,-1.9048,1.93671,-3.4959,3.50695,0.315527,-0.401262,-2.88802,2.88724,-4.45825,4.45892,-0.506252,0.538131,-5.42635,-1.13324,-7.8277,0.571037,-7.79519,-2.69234,-4.92142,-1.02751,-7.31825,0.363616,-7.32458,-2.40766,0.914214,0.412313,-0.537456,0.0133482,-0.0130539,-0.0371755,-0.00228617,366.891,5.57043,-157.268,0.667837,33.8808,3.23644,0.00247327,1.93671,-0.126367,3.50718,0.105333,-0.4015,-0.0147812,1.00037,-0.0320358,-1.25045,1.25021,114172,317.66,-636.846,28380.6,-229667,-134.416,269.486,-12272.1,384.989,-22724.1,28.9656,-58.0723,-99.6833,-0.0536458,-37.1454,18.0149,0,19.7859,-0.447234,7.51191,-3.54959,3.53028,-0.27753,-1.1628,0.46046,-1.17782,0.200056,0.00592402,0.0430728,-0.696856,95.8048,78.4245,0.0794649,1.12747,1.25302,0.242394,-0.0261368,0.873225,23.7811,0.209819,0.161429,-6.5,-1,-0.0130539,0,0,9.75782e-19,0,-1.77636e-15,3.10862e-15,2.08167e-17,1.99493e-17,1.38778e-17,1.60462e-17,-6.93889e-17,-7.41594e-17,0,-0.656067,-21.9774,0.880249,7.63653,3.14159,1.93671,-0.0236207,3.52549,0.0210667,-0.392699,2.88724,0.0892643,4.46518,-0.00773583,0.523599,0,0,0,0.0133449,-0.00228617,5.57043,0.667837,3.23644,1.93671,3.50718,-0.4015,2.88724,4.45799,0.538184,0
1.21,-6.52276,-1.02476,0.0134628,-0.00192298,-0.00235631,-7.88209,5.56122,0.373048,0.48938,0.531702,3.27317,-1.90439,1.93868,-3.49867,3.50895,0.314592,-0.401243,-2.88683,2.89152,-4.4639,4.46294,-0.510024,0.538361,-5.43132,-1.12793,-7.8286,0.571003,-7.7975,-2.69173,-4.92277,-1.02853,-7.31949,0.362766,-7.32602,-2.40851,0.730853,0.411525,-0.539327,0.0134075,-0.0130539,-0.0374249,-0.00235631,236.066,5.56122,-93.2715,0.673061,21.5371,3.22918,0.0524777,1.93868,-0.146621,3.50921,0.107455,-0.401485,-0.0147812,1.00037,-0.0323475,-1.25046,1.25021,48810.8,210.957,-422.923,11986.1,-93278,-81.7355,163.871,-4808.92,247.267,-8383.09,18.8775,-37.8474,-66.0813,0.933832,-37.1328,17.9602,0,19.9821,-0.910483,7.58646,-3.56716,3.59223,-0.27035,-1.16395,0.459019,-1.19748,0.200057,0.00586478,0.0433331,-0.807095,59.9009,48.2812,0.0411539,1.05459,1.17028,0.119315,-0.159912,0.689368,15.336,0.213333,0.171408,-6.5,-1,-0.0130539,0,0,6.50521e-19,8.88178e-16,0,3.10862e-15,1.99493e-17,2.08167e-17,6.93889e-18,-2.76472e-17,-2.94903e-17,-1.95156e-17,0,-0.653259,-13.6465,0.872983,4.74815,3.14159,1.93868,-0.0277073,3.52551,0.021491,-0.392699,2.89152,0.0598,4.4654,-0.00766357,0.523599,0,0,0,0.0134041,-0.00235631,5.56122,0.673061,3.22918,1.93868,3.50921,-0.401485,2.89152,4.4623,0.538413,0
1.22,-6.52357,-1.02503,0.0135208,-0.00224254,-0.00268761,-7.89151,5.5539,0.266428,0.577654,0.413172,3.26602,-1.90414,1.93987,-3.50027,3.51016,0.314179,-0.401219,-2.88605,2.8931,-4.46589,4.46442,-0.515065,0.538387,-5.43383,-1.12724,-7.82875,0.571473,-7.79913,-2.69114,-4.92358,-1.02933,-7.31985,0.362753,-7.3273,-2.40852,0.71965,0.411111,-0.539861,0.0134662,-0.0130539,-0.0383266,-0.00268761,166.215,5.5539,-47.558,0.672362,20.1234,3.22576,0.0705134,1.93987,-0.156321,3.51044,0.108321,-0.401463,-0.0147813,1.00037,-0.0334741,-1.25045,1.2502,24894.8,152.819,-306.455,6061.69,-41754.4,-42.5696,85.3732,-1795.84,169.069,-2430.4,18.0043,-36.1076,-49.6211,1.28083,-37.1101,17.9157,0,20.0824,-1.08929,7.62754,-3.57505,3.62008,-0.271566,-1.16319,0.457354,-1.20621,0.200057,0.00580614,0.0445074,-0.941668,39.5478,32.7808,0.0247397,1.01744,1.12925,0.0772728,-0.199432,0.662197,10.67,0.214886,0.174817,-6.5,-1,-0.0130539,0,0,-2.1684e-19,4.44089e-16,0,1.55431e-15,-1.64799e-17,-1.38778e-17,-1.73472e-17,-2.01662e-17,6.59195e-17,7.1991e-17,0,-0.654444,-6.97874,0.869566,4.1528,3.14159,1.93987,-0.0297024,3.52553,0.0216642,-0.392699,2.8931,0.0488439,4.46542,-0.00670585,0.523599,0,0,0,0.0134628,-0.00268761,5.5539,0.672362,3.22576,1.93987,3.51044,-0.401463,2.8931,4.46389,0.538431,0
1.23,-6.52398,-1.02565,0.0135783,-0.0025202,-0.00297549,-7.9031,5.54927,0.231002,0.626968,0.408344,3.25419,-1.90376,1.93922,-3.49933,3.50951,0.31446,-0.401289,-2.88527,2.89296,-4.46564,4.46426,-0.521008,0.53844,-5.43534,-1.12731,-7.82885,0.570878,-7.79988,-2.69161,-4.92399,-1.03041,-7.31986,0.362367,-7.3281,-2.4089,0.74537,0.411471,-0.539818,0.0135243,-0.0130539,-0.039119,-0.00297549,123.068,5.54927,-22.4646,0.671995,15.7087,3.22356,0.0503358,1.93922,-0.150729,3.50978,0.107773,-0.401532,-0.0147813,1.00038,-0.034464,-1.25045,1.2502,14006.4,116.122,-232.914,3392.07,-20398.9,-20.4903,41.1034,-672.061,123.97,-347.16,14.2944,-28.6749,-38.1198,0.869376,-37.1407,17.9323,0,20.0602,-0.906586,7.61506,-3.57062,3.60047,-0.278378,-1.16502,0.458226,-1.19994,0.200057,0.00574808,0.0455295,-1.15889,26.5442,21.7702,0.0383158,1.04533,1.15761,0.0785274,-0.188625,0.726573,7.88472,0.213776,0.174989,-6.5,-1,-0.0130539,0,0,-2.1684e-19,4.44089e-16,-2.66454e-15,1.33227e-15,1.64799e-17,-2.94903e-17,-3.46945e-17,-3.33934e-17,-1.18829e-16,-1.25334e-16,0,-0.65513,-3.18987,0.867362,3.04799,3.14159,1.93922,-0.0285611,3.52546,0.0215546,-0.392699,2.89296,0.0475334,4.46546,-0.00525004,0.523599,0,0,0,0.0135208,-0.00297549,5.54927,0.671995,3.22356,1.93922,3.50978,-0.401532,2.89296,4.46376,0.538469,0
1.24,-6.52428,-1.02642,0.0136352,-0.00268409,-0.00314548,-7.91738,5.5475,0.220385,0.654172,0.504588,3.24089,-1.90342,1.93946,-3.49964,3.50975,0.314362,-0.401338,-2.88468,2.89365,-4.46648,4.4649,-0.525894,0.53843,-5.43636,-1.12701,-7.82884,0.570386,-7.80058,-2.69197,-4.92428,-1.03146,-7.31991,0.361728,-7.32863,-2.40954,0.775262,0.411452,-0.540014,0.0135818,-0.0130539,-0.0396159,-0.00314548,92.938,5.5475,-9.46298,0.673165,9.80722,3.22207,0.0546785,1.93946,-0.153942,3.51003,0.108102,-0.401582,-0.0147814,1.00038,-0.0350848,-1.25045,1.25019,8194.24,89.9324,-180.401,1979.11,-10492.4,-8.81429,17.6833,-246.17,94.2738,99.2462,9.05469,-18.1663,-30.7646,0.950105,-37.1545,17.9251,0,20.1086,-0.952503,7.63099,-3.57349,3.60876,-0.280035,-1.16617,0.458193,-1.20257,0.200057,0.0056906,0.0461389,-1.4286,18.3062,15.295,0.0341822,1.03918,1.14743,0.0586321,-0.203244,0.735147,5.99537,0.214248,0.176777,-6.5,-1,-0.0130539,0,0,-1.0842e-18,-2.22045e-16,-1.33227e-15,6.66134e-16,9.54098e-18,-3.29597e-17,-3.46945e-17,-3.38271e-17,-1.1666e-16,-1.09613e-16,0,-0.654409,-1.28708,0.86588,1.72196,3.14159,1.93946,-0.0292119,3.52541,0.0216204,-0.392699,2.89365,0.0417083,4.46544,-0.00414145,0.523599,0,0,0,0.0135783,-0.00314548,5.5475,0.673165,3.22207,1.93946,3.51003,-0.401582,2.89365,4.46445,0.538449,0
1.25,-6.52441,-1.02703,0.0136916,-0.00284635,-0.00331377,-7.93478,5.54758,0.237545,0.670633,0.634285,3.23209,-1.90319,1.94021,-3.50065,3.51051,0.31409,-0.401341,-2.8844,2.89493,-4.46807,4.46609,-0.526585,0.538434,-5.43661,-1.12749,-7.82861,0.57023,-7.80124,-2.69195,-4.92442,-1.03233,-7.31982,0.361253,-7.329,-2.41001,0.817681,0.411202,-0.54041,0.0136387,-0.0130539,-0.0401079,-0.00331377,71.0868,5.54758,-1.55852,0.673739,5.45012,3.22184,0.0684684,1.94021,-0.160865,3.5108,0.108743,-0.401586,-0.0147814,1.00038,-0.0356994,-1.25045,1.25019,4926.46,70.6603,-141.753,1189.18,-5456.62,-1.57745,3.16427,-64.0724,73.4312,184.466,5.10442,-10.2422,-26.2155,1.21991,-37.1476,17.8999,0,20.1818,-1.08854,7.65942,-3.57922,3.62871,-0.280176,-1.16612,0.457303,-1.20885,0.200057,0.0056337,0.0467422,-1.74008,12.969,11.7188,0.0225309,1.0153,1.1197,0.027666,-0.234716,0.685419,4.64598,0.215368,0.17918,-6.5,-1,-0.0130539,0,0,-8.67362e-19,4.44089e-16,-4.44089e-16,2.22045e-16,1.04083e-17,1.04083e-17,0,-4.33681e-19,-2.1684e-18,-1.37694e-17,0,-0.65397,-0.121489,0.865643,0.821039,3.14159,1.94021,-0.0306312,3.5254,0.0217485,-0.392699,2.89493,0.0340588,4.46544,-0.00411371,0.523599,0,0,0,0.0136352,-0.00331377,5.54758,0.673739,3.22184,1.94021,3.5108,-0.401586,2.89493,4.46572,0.538452,0
1.26,-6.52451,-1.02745,0.0137473,-0.0030518,-0.00352682,-7.95611,5.54837,0.278017,0.682091,0.737026,3.22813,-1.903,1.94057,-3.50111,3.51087,0.313988,-0.401356,-2.88431,2.89583,-4.46919,4.46696,-0.526971,0.53844,-5.4367,-1.12789,-7.82834,0.570143,-7.80184,-2.69185,-4.92452,-1.0331,-7.31962,0.361001,-7.32939,-2.41026,0.873569,0.411124,-0.540676,0.013695,-0.0130539,-0.040711,-0.00352682,54.9392,5.54837,3.74203,0.674528,3.32072,3.22187,0.0706297,1.94057,-0.163534,3.51117,0.108961,-0.401602,-0.0147814,1.00038,-0.0364528,-1.25045,1.25019,3037.45,56.3444,-113.044,733.842,-2782.87,3.38279,-6.79016,17.0703,58.608,223.998,3.16212,-6.34598,-22.1346,1.256,-37.1442,17.8843,0,20.2178,-1.11561,7.67381,-3.58138,3.6353,-0.282658,-1.1662,0.456781,-1.21087,0.200057,0.00557736,0.0475019,-2.13308,9.36934,9.30035,0.0191883,1.00647,1.10889,0.00901047,-0.256445,0.654273,3.66661,0.215728,0.180396,-6.5,-1,-0.0130539,0,0,-6.50521e-19,0,-4.44089e-16,0,-1.9082e-17,-1.9082e-17,-2.08167e-17,-2.25514e-17,6.02816e-17,5.24754e-17,0,-0.653307,0.674975,0.865671,0.428877,3.14159,1.94057,-0.0311889,3.52539,0.0217923,-0.392699,2.89583,0.0298464,4.46545,-0.00410566,0.523599,0,0,0,0.0136916,-0.00352682,5.54837,0.674528,3.22187,1.94057,3.51117,-0.401602,2.89583,4.46663,0.538458,0
1.27,-6.52459,-1.02776,0.0138025,-0.00327547,-0.00375875,-7.98278,5.54961,0.321816,0.689423,0.830251,3.22537,-1.90277,1.94052,-3.50098,3.51082,0.314057,-0.401373,-2.88425,2.89614,-4.46956,4.46726,-0.527061,0.538432,-5.43686,-1.12771,-7.8281,0.570007,-7.80232,-2.69185,-4.9246,-1.03378,-7.31938,0.360874,-7.32979,-2.41039,0.927466,0.411205,-0.540732,0.0137508,-0.0130539,-0.0413606,-0.00375875,42.6475,5.54961,6.56437,0.676178,1.93337,3.2217,0.0631506,1.94052,-0.162528,3.51111,0.108813,-0.401618,-0.0147815,1.00038,-0.0372643,-1.25045,1.25019,1902.55,45.4329,-91.16,460.799,-1394.95,6.11381,-12.2735,42.4407,47.4161,203.022,1.88113,-3.7758,-18.7464,1.0983,-37.1523,17.8817,0,20.2252,-1.0509,7.67597,-3.58063,3.6304,-0.28682,-1.16664,0.456722,-1.20926,0.200057,0.00552159,0.0483277,-2.66692,7.14254,7.82228,0.0230874,1.01269,1.11538,0.00610138,-0.262469,0.647975,2.92344,0.215442,0.180313,-6.5,-1,-0.0130539,0,0,-2.1684e-19,1.11022e-16,-6.66134e-16,4.44089e-16,1.56125e-17,1.38778e-17,2.08167e-17,7.37257e-18,7.80626e-18,2.05998e-18,0,-0.65195,1.0689,0.865507,0.212789,3.14159,1.94052,-0.0309896,3.52537,0.0217626,-0.392699,2.89614,0.0294975,4.46544,-0.0040969,0.523599,0,0,0,0.0137473,-0.00375875,5.54961,0.676178,3.2217,1.94052,3.51111,-0.401618,2.89614,4.46694,0.538449,0
1.28,-6.52465,-1.02805,0.0138572,-0.00347758,-0.00396833,-8.01717,5.55173,0.35313,0.692455,0.903634,3.22376,-1.90248,1.94027,-3.50062,3.51057,0.31419,-0.401391,-2.88414,2.8961,-4.46949,4.46724,-0.527013,0.538407,-5.43675,-1.12778,-7.82791,0.569805,-7.80267,-2.69196,-4.92466,-1.0344,-7.31914,0.360756,-7.33014,-2.4105,0.963414,0.411348,-0.54066,0.0138061,-0.0130539,-0.0419537,-0.00396833,33.0035,5.55173,7.30442,0.677724,0.966717,3.22204,0.0536162,1.94027,-0.160551,3.51086,0.108575,-0.401636,-0.0147815,1.00038,-0.0380051,-1.25045,1.25018,1195.43,36.851,-73.9419,291.075,-700.937,6.91162,-13.8772,40.1328,38.1834,152.459,0.969698,-1.9466,-15.8782,0.899804,-37.1703,17.8868,0,20.2275,-0.966034,7.67453,-3.57919,3.62251,-0.291073,-1.16743,0.456946,-1.20675,0.200058,0.00546638,0.049075,-3.43905,5.91662,7.02028,0.0289508,1.02478,1.12838,0.0110311,-0.259155,0.654359,2.32573,0.214995,0.179683,-6.5,-1,-0.0130539,0,0,-8.67362e-19,0,4.44089e-16,2.22045e-16,3.46945e-18,1.73472e-18,6.93889e-18,-3.46945e-18,-3.03577e-18,2.38524e-18,0,-0.650597,1.1415,0.865844,0.0916054,3.14159,1.94027,-0.0305829,3.52536,0.0217149,-0.392699,2.8961,0.0308385,4.46542,-0.00408351,0.523599,0,0,0,0.0138025,-0.00396833,5.55173,0.677724,3.22204,1.94027,3.51086,-0.401636,2.8961,4.4669,0.538425,0
1.29,-6.52463,-1.02835,0.0139113,-0.003637,-0.00413367,-8.06347,5.55399,0.362418,0.692665,0.920989,3.22366,-1.90215,1.9401,-3.50034,3.51039,0.314295,-0.40139,-2.88399,2.89606,-4.46941,4.4672,-0.526965,0.538384,-5.43651,-1.12791,-7.8277,0.569557,-7.80288,-2.69213,-4.92465,-1.03497,-7.3189,0.360584,-7.33036,-2.41067,0.973018,0.411437,-0.540593,0.0138608,-0.0130539,-0.0424354,-0.00413367,25.1791,5.55399,6.69046,0.679175,0.639534,3.22249,0.0480762,1.9401,-0.159837,3.51068,0.108448,-0.401635,-0.0147816,1.00038,-0.0386069,-1.25045,1.25018,741.878,29.929,-60.0479,182.391,-357.503,6.41453,-12.8806,28.1794,30.0453,104.049,0.667238,-1.33948,-12.498,0.782715,-37.192,17.8924,0,20.2417,-0.918201,7.67672,-3.57887,3.61869,-0.294204,-1.16818,0.457114,-1.20556,0.200058,0.00541172,0.0496674,-4.62942,5.2321,6.19362,0.0323203,1.0337,1.13858,0.014869,-0.255596,0.659616,1.82087,0.214783,0.179239,-6.5,-1,-0.0130539,0,0,4.33681e-19,-2.22045e-16,2.22045e-16,2.22045e-16,-1.21431e-17,-1.04083e-17,3.46945e-18,-1.21431e-17,7.24247e-17,8.22909e-17,0,-0.649301,1.03337,0.8663,0.0575308,3.14159,1.9401,-0.0304258,3.52536,0.0216896,-0.392699,2.89606,0.0317205,4.46539,-0.00407432,0.523599,0,0,0,0.0138572,-0.00413367,5.55399,0.679175,3.22249,1.9401,3.51068,-0.401635,2.89606,4.46685,0.538401,0
1.3,-6.52457,-1.02866,0.0139649,-0.0037544,-0.00425548,-8.129,5.55595,0.357451,0.692058,0.914566,3.22367,-1.90183,1.94006,-3.50027,3.51035,0.314338,-0.40138,-2.88386,2.89621,-4.46958,4.46735,-0.527002,0.538371,-5.43631,-1.12784,-7.82747,0.569322,-7.80303,-2.69227,-4.92458,-1.03547,-7.31867,0.360375,-7.33046,-2.41088,0.967429,0.411456,-0.540607,0.0139149,-0.0130539,-0.0428076,-0.00425548,18.6444,5.55595,5.64705,0.680673,0.466554,3.22277,0.047573,1.94006,-0.1608,3.51064,0.108484,-0.401624,-0.0147816,1.00039,-0.0390718,-1.25045,1.25018,445.331,24.2045,-48.5527,111.559,-174.003,5.4838,-11.0124,17.0322,22.9102,64.9893,0.51416,-1.0321,-9.39179,0.768291,-37.2129,17.8952,0,20.2695,-0.917253,7.68395,-3.57995,3.62025,-0.296042,-1.1688,0.457146,-1.20611,0.200058,0.0053576,0.0501073,-6.55274,4.85957,5.45434,0.0322836,1.03678,1.14244,0.0129894,-0.257697,0.656014,1.38901,0.214879,0.17929,-6.5,-1,-0.0130539,0,0,-2.1684e-19,0,-3.33067e-16,5.55112e-16,1.73472e-17,6.245e-17,5.89806e-17,1.25767e-17,1.25767e-17,2.75387e-17,0,-0.647993,0.874275,0.866571,0.0418568,3.14159,1.94006,-0.0306075,3.52537,0.0216969,-0.392699,2.89621,0.0312136,4.46538,-0.00407141,0.523599,0,0,0,0.0139113,-0.00425548,5.55595,0.680673,3.22277,1.94006,3.51064,-0.401624,2.89621,4.46701,0.538389,0
1.31,-6.52447,-1.02893,0.0140179,-0.00385235,-0.00435711,-8.22781,5.55765,0.357527,0.69168,0.912147,3.22364,-1.90152,1.94008,-3.50029,3.51037,0.31435,-0.401372,-2.88378,2.89649,-4.46992,4.46761,-0.527083,0.538373,-5.43611,-1.12773,-7.82723,0.569139,-7.80313,-2.69235,-4.92449,-1.0359,-7.31843,0.360187,-7.3305,-2.41107,0.967158,0.411449,-0.540677,0.0139685,-0.0130539,-0.0431288,-0.00435711,13.0917,5.55765,4.77922,0.682039,0.325893,3.22297,0.0490874,1.94008,-0.162415,3.51067,0.108593,-0.401617,-0.0147817,1.00039,-0.0394729,-1.25045,1.25018,251.289,19.3802,-38.8624,65.5405,-66.7955,4.71527,-9.46933,9.90458,16.8564,38.7731,0.391065,-0.78485,-6.73252,0.795222,-37.2322,17.8966,0,20.3019,-0.93507,7.69304,-3.58157,3.62394,-0.297336,-1.16941,0.457141,-1.20733,0.200058,0.00530403,0.0504764,-9.88113,4.97816,5.14883,0.0308664,1.03722,1.14303,0.00816998,-0.263434,0.647916,1.02233,0.215096,0.179557,-6.5,-1,-0.0130539,0,0,6.50521e-19,0,1.11022e-16,-5.55112e-17,-3.46945e-18,4.33681e-17,4.16334e-17,3.42608e-17,3.51282e-17,4.02239e-17,0,-0.646804,0.741448,0.866772,0.0291989,3.14159,1.94008,-0.0309227,3.52537,0.0217186,-0.392699,2.89649,0.0301066,4.46538,-0.0040735,0.523599,0,0,0,0.0139649,-0.00435711,5.55765,0.682039,3.22297,1.94008,3.51067,-0.401617,2.89649,4.46728,0.538391,0
1.32,-6.52435,-1.02915,0.0140704,-0.00394249,-0.00445066,-8.38917,5.55912,0.366107,0.691375,0.915737,3.22361,-1.90122,1.94005,-3.50024,3.51034,0.314381,-0.401367,-2.88373,2.89669,-4.47016,4.46781,-0.527134,0.538371,-5.43589,-1.12766,-7.82699,0.568967,-7.80319,-2.69242,-4.92437,-1.03628,-7.31817,0.360033,-7.33051,-2.41122,0.975463,0.411466,-0.540722,0.0140216,-0.0130539,-0.043429,-0.00445066,8.31233,5.55912,4.04662,0.683198,0.20793,3.22315,0.0494965,1.94005,-0.163539,3.51064,0.108657,-0.401612,-0.0147817,1.00039,-0.0398479,-1.25045,1.25018,126.374,15.2577,-30.5798,36.301,-10.8603,4.0708,-8.17514,5.43899,11.6534,21.1517,0.288894,-0.579584,-4.43163,0.800176,-37.2527,17.8999,0,20.3296,-0.942192,7.7003,-3.58281,3.62614,-0.298721,-1.17008,0.457217,-1.20809,0.200058,0.00525099,0.0508171,-16.1367,5.92538,5.46821,0.030342,1.03956,1.14566,0.00532443,-0.26751,0.642668,0.706978,0.215229,0.179652,-6.5,-1,-0.0130539,0,0,2.1684e-19,2.77556e-17,5.55112e-17,0,2.25514e-17,2.25514e-17,1.73472e-17,-3.07913e-17,-3.1225e-17,-3.33934e-17,0,-0.64579,0.628631,0.866955,0.0186394,3.14159,1.94005,-0.0311369,3.52538,0.0217315,-0.392699,2.89669,0.0295361,4.46538,-0.00407403,0.523599,0,0,0,0.0140179,-0.00445066,5.55912,0.683198,3.22315,1.94005,3.51064,-0.401612,2.89669,4.46748,0.538389,0
