t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,z101,z102,z111,z112,z121,z122,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,al101,al102,al103,al1010,al111,al112,aL113,al1110,al1111,al121,al122,al123,al1210,al1211,al1212,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,deltap1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT,K81,K82,K83,K84,K91,K92,K93,K94,sr.Cs, sr.Cs1, 1 - sr.d*sr.Cs,nu1,nu2,nu3,nu4,nu5,nu6,nu7,nu8,nu9,nu10,nu11,nu12,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,lambda13,lambda14,lambda15,lambda16,lambda17,lambda18,Q_phiR1, Q_varphiR1, Q_phiF1, Q_varphiF1, Q_phiR2, Q_varphiR2, Q_phiF2, Q_varphiF2, Q_phiR3, Q_varphiR3, Q_phiF3, Q_varphiF3
0.8,-6.37488,-2.00329,0.0632327,0.179133,-0.00062043,0.834325,-0.523579,-0.52339,0.523623,0.00019761,2.18931e-05,-2.26946,2.22514,-3.27234,3.27234,0.392573,-0.392852,-4.23732,4.1945,-3.14731,3.14731,-0.523839,0.529338,-3.32488,-2.00425,-7.68212,-0.406602,-7.65046,-3.66617,-4.77488,-2.00428,-7.17402,-0.617155,-7.17574,-3.38844,0.000211405,0.392852,-0.529338,0.0542343,-0.00366657,0.0902158,-0.00664523,0.192146,-0.529604,-1.54592,0.517598,-0.0488962,-0.00600291,0.15721,2.21911,0.0222505,3.26631,-0.0486302,-0.398877,-0.00859461,4.18848,0.128062,3.14128,-0.0572641,0.523314,-0.049209,1.00312,0.162665,-1.25531,1.28681,-0.322982,10.8243,-22.2115,11.9796,-7.83927,-6.35376,13.0566,-11.9767,5.44717,-2.05118,3.40904e-05,-7.02006e-05,-1.36196,4.10728,-24.9331,13.2286,0,9.95125,-1.69232,7.51724,-4.12858,3.28841,0.0601233,-0.00123084,0.000364213,-1.01855,2.52519,-32.4507,16.0434,19.935,-0.0235487,8.3342,-3.97561,-9.86885,4.55416,0.271379,-0.0392917,0.0129365,0.0316514,1.51826,-1.51339,0.150247,0.0759086,0.214662,0.362735,3.60906,0.928143,-0.0632797,1.17336,-2.16956,-0.0487788,-0.573461,-1.23539,0.183839,0.127042,0.177453,-6.37489,-1.99963,-0.00366657,0,560,0,6.93889e-18,-6.60008e-18,-5.07189e-06,-2.42861e-17,-2.38524e-17,-3.29394e-17,-1.9082e-17,-1.9082e-17,-8.13152e-18,0,-0.517535,0.236785,0.523599,0,0,2.21918,0.00326723,3.27249,0,-0.392699,4.18848,0.0191887,3.14159,0,0.523599,0,0,0,0.0541715,-0.00664523,-0.529604,0.517598,-0.00600291,2.21911,3.26631,-0.398877,4.18848,3.14128,0.523314,0.0060248,-1.47874,0.682391,0,-0.0323337,0,0,0,0,0.048915,0.0123046,1.00018,0.115622,-1.84152,-4.8914,-8.11286,75.003,17.0383,-0.0203604,22.2725,-47.4992,0.591398,-14.4585,-29.2053,-0.0386068,210.254,1.66674,210.254,54.6595,-136.699,54.5994,-136.724,-55.0327,-105.046,-55.176,-104.962,-442.48,-0.00968726,263.983,-109.393,189.975,111.141,1.80626,-33.4304,7.95116,-33.4304,-5.03545,21.9616,2.36113,21.9661,-3.09609,16.994,-1.53276,16.9789
0.84,-6.36592,-2.00342,0.0664444,0.188121,-0.000668674,0.849395,-0.523576,-0.523369,0.523626,0.000219251,2.50156e-05,-2.27213,2.22513,-3.27233,3.27233,0.392559,-0.392856,-4.23932,4.19477,-3.14757,3.14757,-0.523854,0.529605,-3.31592,-2.00445,-7.6731,-0.40669,-7.6415,-3.66639,-4.76592,-2.00449,-7.165,-0.617244,-7.16685,-3.38852,0.000232151,0.392856,-0.529605,0.0568454,-0.00384964,0.0972967,-0.00712777,0.209831,-0.530035,-1.62835,0.517167,-0.0490065,-0.00643409,0.169431,2.21868,0.0250187,3.26587,-0.0487252,-0.399315,-0.00375688,4.18831,0.135995,3.14111,-0.0578198,0.523146,-0.0493476,1.00342,0.171826,-1.25586,1.29067,-0.268591,10.9498,-22.5291,12.2393,-8.35753,-6.47641,13.3462,-12.236,5.50484,-2.18613,3.23343e-05,-6.67779e-05,-1.37639,4.32341,-24.9159,13.2802,0,9.81766,-1.78223,7.50404,-4.14853,3.25905,0.0623583,-0.00130262,0.000388016,-1.00945,2.70121,-32.5349,16.1021,20.1697,-0.0492682,8.36525,-3.98874,-9.98041,4.58795,0.286716,-0.041223,0.0135884,0.0334879,1.52954,-1.52441,0.15027,0.0802929,0.224698,0.376747,3.76762,0.965169,-0.0669307,1.25984,-2.29941,-0.049901,-0.58107,-1.28973,0.185784,0.125906,0.178767,-6.36602,-1.99957,-0.00384964,0,600,6.93889e-18,0,1.10047e-17,-4.79323e-06,-2.60209e-18,-2.60209e-18,-9.96111e-19,1.38778e-17,1.47451e-17,1.27936e-17,0,-0.517094,0.249788,0.523599,0,0,2.21875,0.00366821,3.27249,0,-0.392699,4.18831,0.0203653,3.14159,0,0.523599,0,0,0,0.0567736,-0.00712777,-0.530035,0.517167,-0.00643409,2.21868,3.26587,-0.399315,4.18831,3.14111,0.523146,0.0064591,-1.49458,0.68705,0,-0.0333018,0,0,0,0,0.0490243,0.0123413,1.00019,0.115565,-1.94029,-5.16684,-8.54198,78.1664,17.6943,0.0427052,23.9619,-50.2149,0.614806,-14.7646,-30.4176,-0.039217,221.684,1.76683,221.685,57.4755,-143.409,57.4136,-143.435,-57.8472,-110.044,-57.9964,-109.957,-465.783,-0.0116518,277.593,-115.034,199.654,116.874,1.87579,-35.255,8.28651,-35.2551,-5.32334,23.0334,2.54023,23.038,-3.2246,17.7962,-1.56521,17.7805
0.88,-6.35695,-2.00355,0.069786,0.197427,-0.000718926,0.864903,-0.523573,-0.523347,0.52363,0.00023071,2.8307e-05,-2.27498,2.22513,-3.27233,3.27233,0.392552,-0.392859,-4.24134,4.19503,-3.14784,3.14784,-0.523862,0.529873,-3.30695,-2.00465,-7.66406,-0.406774,-7.63252,-3.6666,-4.75695,-2.0047,-7.15596,-0.61733,-7.15795,-3.38861,0.000253915,0.392859,-0.529873,0.0596219,-0.00403579,0.104703,-0.00762373,0.228837,-0.530478,-1.71522,0.516725,-0.0491042,-0.0068765,0.182026,2.21823,0.0278812,3.26542,-0.0488297,-0.399764,0.000802619,4.18813,0.144401,3.14093,-0.0584014,0.522968,-0.0494926,1.00375,0.181434,-1.25647,1.29493,-0.201215,11.0846,-22.8737,12.5246,-8.91612,-6.60814,13.6599,-12.5209,5.56582,-2.33103,5.90424e-05,-0.000122323,-1.39166,4.54593,-24.8983,13.3365,0,9.67834,-1.87391,7.49031,-4.17021,3.22819,0.0646048,-0.00134728,0.000404177,-0.999885,2.87504,-32.6226,16.166,20.4163,-0.0703512,8.39762,-4.00319,-10.0977,4.62371,0.303157,-0.043234,0.0142711,0.0354303,1.54147,-1.53606,0.150296,0.0835387,0.232663,0.387694,3.92816,1.00405,-0.0711964,1.34974,-2.43658,-0.0505928,-0.587925,-1.3453,0.187841,0.124712,0.180157,-6.35694,-1.99951,-0.00403579,0,641,0,-6.93889e-18,2.27411e-17,-8.71764e-06,2.42861e-17,2.51535e-17,3.30343e-17,6.245e-17,5.9848e-17,7.65447e-17,0,-0.516642,0.263522,0.523599,0,0,2.21831,0.00408161,3.27249,0,-0.392699,4.18813,0.0216107,3.14159,0,0.523599,0,0,0,0.0595396,-0.00762373,-0.530478,0.516725,-0.0068765,2.21823,3.26542,-0.399764,4.18813,3.14093,0.522968,0.0069048,-1.5112,0.691973,0,-0.0343611,0,0,0,0,0.0491365,0.012379,1.0002,0.113947,-2.03401,-5.43607,-8.95881,81.3798,18.3813,0.116577,25.7109,-53.0928,0.628107,-15.0682,-31.6725,-0.0412747,232.563,1.89061,232.564,60.1196,-149.632,60.0555,-149.658,-60.4772,-114.596,-60.6359,-114.503,-487.77,-0.0138073,290.368,-120.329,208.696,122.243,1.94862,-36.9934,8.62717,-36.9935,-5.62843,24.0259,2.72564,24.0306,-3.35764,18.5244,-1.5974,18.5077
0.92,-6.34782,-2.00367,0.0732385,0.206961,-0.000772726,0.880678,-0.52357,-0.523324,0.523633,0.000254406,3.18586e-05,-2.27796,2.22513,-3.27232,3.27232,0.392538,-0.392863,-4.24337,4.19531,-3.14811,3.14811,-0.523878,0.530145,-3.29782,-2.00486,-7.65485,-0.406855,-7.62339,-3.66682,-4.74782,-2.00491,-7.14675,-0.617413,-7.14889,-3.38869,0.000277491,0.392863,-0.530145,0.0625292,-0.004227,0.112393,-0.00812379,0.249337,-0.530921,-1.80617,0.516282,-0.0492165,-0.00731921,0.19491,2.21778,0.0309272,3.26497,-0.0489272,-0.400214,0.005675,4.18796,0.15303,3.14076,-0.058987,0.522794,-0.049641,1.00412,0.191437,-1.25714,1.29958,-0.116352,11.2286,-23.2447,12.8363,-9.51815,-6.74861,13.9972,-12.8322,5.63,-2.4857,5.96718e-05,-0.000124051,-1.40772,4.7732,-24.88,13.3977,0,9.5338,-1.96624,7.4759,-4.19367,3.196,0.0669443,-0.00142525,0.000430828,-0.989902,3.05806,-32.7134,16.2354,20.6721,-0.0937698,8.43099,-4.01895,-10.2194,4.66067,0.320279,-0.0452394,0.0149575,0.0374071,1.55381,-1.54812,0.150324,0.0863148,0.238358,0.394368,4.08802,1.04535,-0.0745729,1.44135,-2.57832,-0.0508066,-0.596208,-1.40017,0.190007,0.123466,0.181594,-6.34787,-1.99944,-0.004227,0,682,0,0,-6.26804e-18,-8.77278e-06,-1.38778e-17,-1.38778e-17,-1.33628e-17,1.73472e-17,1.56125e-17,8.67362e-19,0,-0.516188,0.277926,0.523599,0,0,2.21787,0.00452055,3.27249,0,-0.392699,4.18796,0.0228883,3.14159,0,0.523599,0,0,0,0.0624349,-0.00812379,-0.530921,0.516282,-0.00731921,2.21778,3.26497,-0.400214,4.18796,3.14076,0.522794,0.00735106,-1.52849,0.697083,0,-0.0347209,0,0,0,0,0.049249,0.0124167,1.00021,0.107752,-2.13507,-5.71188,-9.37351,84.612,19.1041,0.193832,27.4981,-56.0696,0.642363,-15.4143,-32.9388,-0.0412613,244.706,2.04501,244.706,62.9421,-156.081,62.875,-156.108,-63.2699,-119.115,-63.4425,-119.014,-511.635,-0.0163,304.011,-125.984,218.291,127.943,2.02525,-38.9402,8.96982,-38.9403,-5.94401,25.0505,2.91511,25.0554,-3.49188,19.2416,-1.63409,19.2233
0.96,-6.33853,-2.0038,0.0768078,0.216735,-0.000828865,0.896721,-0.523566,-0.523299,0.523637,0.000279426,3.56575e-05,-2.28107,2.22512,-3.27232,3.27232,0.392523,-0.392867,-4.2454,4.19558,-3.14839,3.14839,-0.523894,0.530424,-3.28853,-2.00507,-7.64548,-0.406936,-7.6141,-3.66703,-4.73853,-2.00513,-7.13738,-0.617496,-7.13968,-3.38878,0.000302237,0.392867,-0.530424,0.0655376,-0.00442514,0.120276,-0.00863765,0.271261,-0.531375,-1.90043,0.515828,-0.0493319,-0.00777313,0.207832,2.21731,0.0341099,3.26451,-0.0490273,-0.400676,0.0104383,4.18777,0.16189,3.14058,-0.0595924,0.522615,-0.0497956,1.00451,0.201728,-1.25787,1.30461,-0.0111945,11.3806,-23.6404,13.1735,-10.1625,-6.89697,14.3566,-13.1689,5.69691,-2.64928,5.99362e-05,-0.000125057,-1.42447,5.00169,-24.8615,13.4633,0,9.3857,-2.05753,7.46104,-4.21873,3.16275,0.0693318,-0.00150711,0.000459233,-0.979589,3.2407,-32.8065,16.3098,20.9353,-0.114977,8.46505,-4.03594,-10.3445,4.69875,0.338116,-0.0472994,0.0156681,0.0394672,1.56652,-1.56054,0.150354,0.0892319,0.244334,0.40108,4.25023,1.08885,-0.0776467,1.538,-2.72631,-0.050755,-0.603827,-1.45519,0.192265,0.12218,0.183075,-6.33859,-1.99937,-0.00442514,0,724,3.46945e-18,6.93889e-18,-8.5923e-18,-8.77139e-06,-1.73472e-18,-2.60209e-18,-4.37069e-18,-5.72459e-17,-5.89806e-17,-6.72205e-17,0,-0.515722,0.292897,0.523599,0,0,2.21742,0.00497789,3.27249,0,-0.392699,4.18778,0.0241982,3.14159,0,0.523599,0,0,0,0.0654298,-0.00863765,-0.531375,0.515828,-0.00777313,2.21731,3.26451,-0.400676,4.18777,3.14058,0.522615,0.00780879,-1.54622,0.702338,0,-0.035039,0,0,0,0,0.0493644,0.0124555,1.00022,0.106045,-2.23155,-5.9736,-9.75664,87.8637,19.8753,0.266507,29.3843,-59.159,0.650108,-15.7292,-34.1786,-0.0569303,255.771,2.19522,255.771,65.6291,-162.428,65.559,-162.457,-65.9355,-123.708,-66.1211,-123.6,-533.961,-0.0190397,316.999,-131.367,227.448,133.395,2.10701,-40.7088,9.31454,-40.7089,-6.27152,26.0633,3.11507,26.0685,-3.62332,19.976,-1.66747,19.9564
1,-6.32948,-2.00392,0.0804272,0.226564,-0.000886005,0.912741,-0.523562,-0.523274,0.523641,0.000305881,3.96531e-05,-2.28429,2.22512,-3.27232,3.27232,0.392507,-0.392871,-4.24739,4.19585,-3.14865,3.14865,-0.523911,0.530695,-3.27948,-2.00528,-7.63635,-0.407012,-7.60505,-3.66724,-4.72948,-2.00534,-7.12825,-0.617573,-7.13071,-3.38885,0.000327525,0.392871,-0.530695,0.0686749,-0.00462102,0.128373,-0.00914218,0.294641,-0.531818,-1.99816,0.515385,-0.0494462,-0.00821652,0.221073,2.21686,0.0372897,3.26406,-0.0491246,-0.401127,0.0151157,4.1876,0.170998,3.1404,-0.0601937,0.522439,-0.0499513,1.00494,0.212332,-1.25866,1.31003,0.116197,11.5417,-24.0633,13.539,-10.8526,-7.05398,14.7402,-13.5339,5.76665,-2.82239,5.78504e-05,-0.000121178,-1.44193,5.23417,-24.8429,13.5337,0,9.23437,-2.14992,7.44586,-4.24547,3.1286,0.0716254,-0.00159214,0.000489246,-0.968999,3.42318,-32.9015,16.3892,21.2057,-0.133991,8.49982,-4.05424,-10.4732,4.73801,0.356682,-0.0493251,0.0163736,0.0415388,1.57962,-1.57335,0.150388,0.0904857,0.245741,0.400506,4.40721,1.13363,-0.0803801,1.63391,-2.87695,-0.0498259,-0.611732,-1.50837,0.194618,0.120858,0.184601,-6.32953,-1.9993,-0.00462102,0,765,0,2.77556e-17,2.61293e-17,-8.42462e-06,-1.9082e-17,-2.12504e-17,-1.94818e-17,-1.04083e-17,-1.04083e-17,-1.27936e-17,0,-0.515266,0.30844,0.523599,0,0,2.21698,0.00543354,3.27249,0,-0.392699,4.1876,0.0255439,3.14159,0,0.523599,0,0,0,0.0685516,-0.00914218,-0.531818,0.515385,-0.00821652,2.21686,3.26406,-0.401127,4.1876,3.1404,0.522439,0.00825617,-1.5645,0.707771,0,-0.0346738,0,0,0,0,0.0494774,0.0124934,1.00023,0.10595,-2.31085,-6.18405,-10.0489,91.0151,20.6779,0.357881,31.269,-62.2734,0.648568,-16.0337,-35.3645,-0.0685645,264.541,2.3385,264.542,67.8008,-167.627,67.7283,-167.657,-68.0849,-127.478,-68.2813,-127.363,-551.853,-0.0218827,327.5,-135.721,234.821,137.805,2.19209,-42.1087,9.64862,-42.1088,-6.60168,26.894,3.31487,26.8994,-3.74903,20.5802,-1.69975,20.5595
1.04,-6.32042,-2.00404,0.0840971,0.236443,-0.000945229,0.928709,-0.523558,-0.523248,0.523646,0.000319801,4.40551e-05,-2.28758,2.22511,-3.27231,3.27231,0.392498,-0.392875,-4.24935,4.19612,-3.14892,3.14892,-0.523919,0.530968,-3.27043,-2.00549,-7.62721,-0.407085,-7.596,-3.66745,-4.72043,-2.00556,-7.11911,-0.617648,-7.12173,-3.38893,0.000353866,0.392875,-0.530968,0.0718635,-0.00482004,0.136528,-0.00964935,0.319406,-0.532262,-2.09791,0.514942,-0.0495408,-0.00866006,0.234034,2.21641,0.0406168,3.26361,-0.0492298,-0.401579,0.0198416,4.18742,0.180075,3.14022,-0.0608175,0.522264,-0.0501101,1.0054,0.223057,-1.25949,1.31577,0.2704,11.7093,-24.5076,13.9285,-11.5852,-7.21733,15.1429,-13.9228,5.83835,-3.0029,9.26537e-05,-0.000194875,-1.45988,5.46309,-24.8242,13.6078,0,9.08182,-2.23888,7.43036,-4.27358,3.09388,0.073976,-0.00164394,0.000509601,-0.958235,3.60691,-32.997,16.4729,21.4782,-0.153289,8.53456,-4.07358,-10.6027,4.77752,0.375528,-0.0514342,0.017114,0.0437132,1.5928,-1.58623,0.150423,0.0917458,0.246959,0.399192,4.56295,1.18038,-0.0823731,1.73268,-3.03147,-0.0488646,-0.619364,-1.5605,0.197038,0.119515,0.186137,-6.32049,-1.99922,-0.00482004,0,806,0,6.93889e-18,-8.38901e-18,-1.3424e-05,4.33681e-18,5.63785e-18,5.74627e-18,-4.33681e-17,-4.68375e-17,-5.1608e-17,0,-0.51481,0.324344,0.523599,0,0,2.21655,0.00590921,3.27249,0,-0.392699,4.18742,0.0268833,3.14159,0,0.523599,0,0,0,0.0717231,-0.00964935,-0.532262,0.514942,-0.00866006,2.21641,3.26361,-0.401579,4.18742,3.14022,0.522264,0.00870412,-1.58287,0.713235,0,-0.0342146,0,0,0,0,0.0495905,0.0125314,1.00024,0.106024,-2.39088,-6.39135,-10.3256,94.1419,21.5187,0.439694,33.2047,-65.4651,0.646524,-16.3281,-36.5252,-0.0746952,273.329,2.48764,273.33,69.9833,-172.867,69.9087,-172.898,-70.242,-131.275,-70.4494,-131.154,-569.803,-0.0251028,338.049,-140.094,242.221,142.237,2.28122,-43.5111,9.98009,-43.5113,-6.94003,27.7318,3.52007,27.7373,-3.87208,21.189,-1.73096,21.1671
1.08,-6.31123,-2.00417,0.087847,0.246448,-0.00100645,0.944728,-0.523553,-0.523221,0.523651,0.000348473,4.897e-05,-2.29096,2.22511,-3.27231,3.27231,0.392481,-0.392879,-4.25128,4.1964,-3.1492,3.1492,-0.523937,0.531247,-3.26124,-2.00571,-7.61794,-0.407158,-7.58682,-3.66765,-4.71123,-2.00578,-7.10984,-0.617723,-7.11263,-3.389,0.000381006,0.392879,-0.531247,0.0750928,-0.00502598,0.144733,-0.01017,0.345491,-0.532717,-2.19959,0.514487,-0.0496586,-0.0091146,0.246953,2.21595,0.0439176,3.26314,-0.0493298,-0.402042,0.0247191,4.18724,0.189043,3.14004,-0.0614466,0.522083,-0.0502748,1.00589,0.233896,-1.26038,1.32182,0.453036,11.8836,-24.9739,14.3432,-12.3618,-7.38717,15.5654,-14.3369,5.91191,-3.1908,9.00813e-05,-0.000190279,-1.4783,5.6907,-24.8058,13.6857,0,8.92882,-2.32641,7.41476,-4.30297,3.05882,0.0762227,-0.00173467,0.000542597,-0.947362,3.79419,-33.0934,16.561,21.7521,-0.174376,8.56915,-4.09399,-10.7327,4.81715,0.394497,-0.0535352,0.0178599,0.0459126,1.60603,-1.59916,0.15046,0.0937471,0.250134,0.400486,4.72091,1.22894,-0.0846074,1.83727,-3.19167,-0.0483784,-0.626434,-1.61297,0.199521,0.11816,0.187678,-6.31124,-1.99914,-0.00502598,0,848,0,-2.08167e-17,-1.39591e-17,-1.29818e-05,1.30104e-17,1.34441e-17,2.22465e-17,-1.9082e-17,-1.73472e-17,-2.66714e-17,0,-0.514341,0.340608,0.523599,0,0,2.2161,0.00637932,3.27249,0,-0.392699,4.18724,0.0282045,3.14159,0,0.523599,0,0,0,0.0749335,-0.01017,-0.532717,0.514487,-0.0091146,2.21595,3.26314,-0.402042,4.18724,3.14004,0.522083,0.00916357,-1.60127,0.7187,0,-0.0340689,0,0,0,0,0.0497067,0.0125704,1.00025,0.110497,-2.46865,-6.59062,-10.5809,97.2787,22.401,0.516488,35.2564,-68.7642,0.648031,-16.588,-37.6562,-0.0942393,281.37,2.61051,281.371,72.1101,-178.173,72.0338,-178.205,-72.3622,-135.329,-72.5754,-135.205,-586.921,-0.0287415,348.335,-144.358,249.488,146.598,2.37476,-44.7878,10.3126,-44.7879,-7.28977,28.5838,3.73757,28.5895,-3.99198,21.845,-1.75852,21.8225
1.12,-6.30203,-2.00429,0.0916536,0.256536,-0.00107083,0.96073,-0.523548,-0.523192,0.523656,0.000378408,5.44097e-05,-2.29447,2.22511,-3.2723,3.2723,0.392463,-0.392883,-4.2532,4.19668,-3.14948,3.14948,-0.523954,0.531526,-3.25203,-2.00592,-7.60864,-0.407225,-7.57763,-3.66785,-4.70203,-2.006,-7.10055,-0.617793,-7.10352,-3.38907,0.000409716,0.392883,-0.531526,0.0784037,-0.00523333,0.153059,-0.0106944,0.372984,-0.533171,-2.30388,0.514033,-0.0497762,-0.00956919,0.260139,2.21548,0.0471013,3.26268,-0.0494299,-0.402507,0.0295352,4.18705,0.19811,3.13986,-0.062085,0.521903,-0.0504432,1.00641,0.244945,-1.26132,1.32826,0.666405,12.0665,-25.4675,14.7879,-13.1892,-7.5652,16.0123,-14.7809,5.98778,-3.38766,8.83002e-05,-0.000187361,-1.4973,5.92064,-24.7876,13.7679,0,8.77456,-2.41474,7.39904,-4.33388,3.02332,0.0782755,-0.00182831,0.000577248,-0.936352,3.98093,-33.1912,16.6543,22.0304,-0.194024,8.60406,-4.11567,-10.8647,4.85745,0.413966,-0.0556546,0.0186205,0.0481648,1.61948,-1.6123,0.150499,0.0951659,0.252197,0.400039,4.87763,1.27946,-0.0876574,1.94434,-3.35667,-0.0479165,-0.633581,-1.66468,0.202082,0.116786,0.189245,-6.30199,-1.99906,-0.00523333,0,890,0,2.77556e-17,-4.70273e-18,-1.26535e-05,-2.1684e-17,-2.1684e-17,-1.76318e-17,9.02056e-17,9.19403e-17,1.01698e-16,0,-0.513872,0.35733,0.523599,0,0,2.21565,0.00683096,3.27249,0,-0.392699,4.18706,0.0295387,3.14159,0,0.523599,0,0,0,0.0782234,-0.0106944,-0.533171,0.514033,-0.00956919,2.21548,3.26268,-0.402507,4.18705,3.13986,0.521903,0.0096236,-1.61995,0.724257,0,-0.0339831,0,0,0,0,0.049823,0.0126095,1.00026,0.10554,-2.56472,-6.83867,-10.9053,100.451,23.2958,0.614481,37.3432,-72.207,0.650575,-16.9014,-38.8487,-0.0852001,292.421,2.78966,292.423,74.7061,-184.177,74.6276,-184.21,-74.9157,-139.468,-75.1421,-139.336,-608.73,-0.0331208,360.892,-149.564,258.236,151.835,2.46962,-46.5588,10.649,-46.559,-7.65475,29.5392,3.9588,29.545,-4.11839,22.5021,-1.79174,22.4782
1.16,-6.2928,-2.00441,0.0955286,0.26669,-0.00113589,0.976674,-0.52355,-0.523163,0.523654,0.000394617,5.17432e-05,-2.29806,2.2251,-3.2723,3.2723,0.392445,-0.392887,-4.25508,4.19696,-3.14976,3.14976,-0.523972,0.531808,-3.2428,-2.00615,-7.59932,-0.407293,-7.5684,-3.66806,-4.6928,-2.00623,-7.09122,-0.617862,-7.09437,-3.38914,0.000439373,0.392887,-0.531808,0.081773,-0.00544595,0.161484,-0.0112201,0.401708,-0.533634,-2.4104,0.51357,-0.0498718,-0.0100325,0.273412,2.21502,0.0503041,3.26221,-0.04953,-0.402972,0.0344349,4.18687,0.207225,3.13968,-0.0627349,0.521724,-0.0506153,1.00696,0.256179,-1.26232,1.33507,0.911247,12.2578,-25.9883,15.2631,-14.0664,-7.75135,16.4837,-15.2553,6.06562,-3.59304,0.000128637,-0.000274243,-1.51679,6.15093,-24.7695,13.8545,0,8.61897,-2.50227,7.38301,-4.36638,2.98733,0.0802613,-0.00192489,0.000613662,-0.925192,4.17006,-33.2904,16.7525,22.3123,-0.214,8.63926,-4.13856,-10.9983,4.89818,0.433852,-0.057805,0.0194006,0.05048,1.63308,-1.62558,0.150541,0.0968745,0.253842,0.398608,5.03378,1.33016,-0.0897063,2.05514,-3.52566,-0.046907,-0.640535,-1.715,0.204709,0.115394,0.190828,-6.29276,-1.99896,-0.00544595,0,932,-1.38778e-17,-2.77556e-17,-9.12085e-18,-1.83239e-05,-6.93889e-18,-1.04083e-17,-7.71816e-18,1.12757e-16,1.09288e-16,1.19913e-16,0,-0.513392,0.374462,0.523599,0,0,2.2152,0.00728388,3.27249,0,-0.392699,4.18688,0.0308784,3.14159,0,0.523599,0,0,0,0.0815694,-0.0112201,-0.533634,0.51357,-0.0100325,2.21502,3.26221,-0.402972,4.18687,3.13968,0.521724,0.0100842,-1.63885,0.729875,0,-0.0333004,0,0,0,0,0.0499397,0.0126487,1.00027,0.106918,-2.64948,-7.04189,-11.1499,103.572,24.2095,0.708926,39.5242,-75.6876,0.647166,-17.1665,-39.9539,-0.107119,301.46,2.95565,301.462,76.9941,-189.732,76.9132,-189.765,-77.1783,-143.547,-77.4164,-143.408,-627.424,-0.032465,371.959,-154.153,265.99,156.494,2.56647,-47.9992,10.9798,-47.9994,-8.02374,30.4282,4.19,30.4342,-4.23556,23.1578,-1.81984,23.1327
